"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","102","370896","0.0-3.0-0.43","+","null","","","","","",""
"","5936","html-keyboard-response","103","376832","0.0-3.0-1.43","dilheira","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","104","377334","0.0-3.0-0.44","+","null","","","","","",""
"","4813","html-keyboard-response","105","382148","0.0-3.0-1.44","verde","n","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","106","382650","0.0-3.0-0.45","+","null","","","","","",""
"","3203","html-keyboard-response","107","385855","0.0-3.0-1.45","sábio","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","108","386358","0.0-3.0-0.46","+","null","","","","","",""
"","7512","html-keyboard-response","109","393872","0.0-3.0-1.46","medalha","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","110","394373","0.0-3.0-0.47","+","null","","","","","",""
"","2399","html-keyboard-response","111","396773","0.0-3.0-1.47","ejerro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","397275","0.0-3.0-0.48","+","null","","","","","",""
"","2391","html-keyboard-response","113","399667","0.0-3.0-1.48","esfoce","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","114","400169","0.0-3.0-0.49","+","null","","","","","",""
"","2083","html-keyboard-response","115","402252","0.0-3.0-1.49","burtos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","116","402753","0.0-3.0-0.50","+","null","","","","","",""
"","3381","html-keyboard-response","117","406136","0.0-3.0-1.50","âgnulo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","118","406649","0.0-3.0-0.51","+","null","","","","","",""
"","5070","html-keyboard-response","119","411719","0.0-3.0-1.51","drama","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","120","412220","0.0-3.0-0.52","+","null","","","","","",""
"","10665","html-keyboard-response","121","422886","0.0-3.0-1.52","incomodar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","122","423394","0.0-3.0-0.53","+","null","","","","","",""
"","3308","html-keyboard-response","123","426704","0.0-3.0-1.53","bagunceira","s","a","noncog","word","S","exp","10"
"","null","html-keyboard-response","124","427206","0.0-3.0-0.54","+","null","","","","","",""
"","10745","html-keyboard-response","125","437953","0.0-3.0-1.54","enxerido","s","a","noncog","word","S","exp","8"
"","null","html-keyboard-response","126","438454","0.0-3.0-0.55","+","null","","","","","",""
"","9197","html-keyboard-response","127","447652","0.0-3.0-1.55","lagras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","128","448153","0.0-3.0-0.56","+","null","","","","","",""
"","5881","html-keyboard-response","129","454035","0.0-3.0-1.56","perbas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","130","454546","0.0-3.0-0.57","+","null","","","","","",""
"","3560","html-keyboard-response","131","458107","0.0-3.0-1.57","franda","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","132","458608","0.0-3.0-0.58","+","null","","","","","",""
"","3785","html-keyboard-response","133","462395","0.0-3.0-1.58","pantufa","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","134","462900","0.0-3.0-0.59","+","null","","","","","",""
"","7023","html-keyboard-response","135","469925","0.0-3.0-1.59","atapdar","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","136","470427","0.0-3.0-0.60","+","null","","","","","",""
"","2423","html-keyboard-response","137","472850","0.0-3.0-1.60","grótis","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","473351","0.0-3.0-0.61","+","null","","","","","",""
"","9256","html-keyboard-response","139","482608","0.0-3.0-1.61","especial","n","a","cog","word","S","exp","8"
"","null","html-keyboard-response","140","483110","0.0-3.0-0.62","+","null","","","","","",""
"","1966","html-keyboard-response","141","485078","0.0-3.0-1.62","salpicado","n","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","142","485579","0.0-3.0-0.63","+","null","","","","","",""
"","3289","html-keyboard-response","143","488868","0.0-3.0-1.63","aivões","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","144","489371","0.0-3.0-0.64","+","null","","","","","",""
"","40641","html-keyboard-response","145","530013","0.0-3.0-1.64","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","146","530513","0.0-3.0-0.65","+","null","","","","","",""
"","2911","html-keyboard-response","147","533426","0.0-3.0-1.65","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","148","533928","0.0-3.0-0.66","+","null","","","","","",""
"","4510","html-keyboard-response","149","538439","0.0-3.0-1.66","cenada","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","538941","0.0-3.0-0.67","+","null","","","","","",""
"","3991","html-keyboard-response","151","542932","0.0-3.0-1.67","fratos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","152","543434","0.0-3.0-0.68","+","null","","","","","",""
"","6808","html-keyboard-response","153","550243","0.0-3.0-1.68","esprotiar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","154","550744","0.0-3.0-0.69","+","null","","","","","",""
"","4730","html-keyboard-response","155","555476","0.0-3.0-1.69","bracos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","156","555977","0.0-3.0-0.70","+","null","","","","","",""
"","2504","html-keyboard-response","157","558482","0.0-3.0-1.70","fofo","n","a","noncog","word","S","exp","4"
"","null","html-keyboard-response","158","558984","0.0-3.0-0.71","+","null","","","","","",""
"","3105","html-keyboard-response","159","562090","0.0-3.0-1.71","oper","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","160","562592","0.0-3.0-0.72","+","null","","","","","",""
"","2308","html-keyboard-response","161","564902","0.0-3.0-1.72","rédesa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","565403","0.0-3.0-0.73","+","null","","","","","",""
"","2011","html-keyboard-response","163","567415","0.0-3.0-1.73","escumo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","164","567932","0.0-3.0-0.74","+","null","","","","","",""
"","2247","html-keyboard-response","165","570180","0.0-3.0-1.74","tímido","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","166","570681","0.0-3.0-0.75","+","null","","","","","",""
"","2491","html-keyboard-response","167","573173","0.0-3.0-1.75","braras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","168","573674","0.0-3.0-0.76","+","null","","","","","",""
"","3740","html-keyboard-response","169","577416","0.0-3.0-1.76","verceja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","170","577919","0.0-3.0-0.77","+","null","","","","","",""
"","3877","html-keyboard-response","171","581797","0.0-3.0-1.77","dipata","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","172","582298","0.0-3.0-0.78","+","null","","","","","",""
"","1120","html-keyboard-response","173","583419","0.0-3.0-1.78","loaco","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","174","583920","0.0-3.0-0.79","+","null","","","","","",""
"","1758","html-keyboard-response","175","585679","0.0-3.0-1.79","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","176","586182","0.0-3.0-0.80","+","null","","","","","",""
"","3771","html-keyboard-response","177","589954","0.0-3.0-1.80","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","178","590456","0.0-3.0-0.81","+","null","","","","","",""
"","3180","html-keyboard-response","179","593637","0.0-3.0-1.81","liberal","n","a","cog","word","S","exp","7"
"","null","html-keyboard-response","180","594140","0.0-3.0-0.82","+","null","","","","","",""
"","6058","html-keyboard-response","181","600198","0.0-3.0-1.82","prantal","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","182","600701","0.0-3.0-0.83","+","null","","","","","",""
"","10344","html-keyboard-response","183","611045","0.0-3.0-1.83","filosofia","n","n","cog","word","S","exp","9"
"","null","html-keyboard-response","184","611548","0.0-3.0-0.84","+","null","","","","","",""
"","6825","html-keyboard-response","185","618374","0.0-3.0-1.84","protas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","186","618875","0.0-3.0-0.85","+","null","","","","","",""
"","10208","html-keyboard-response","187","629084","0.0-3.0-1.85","gilha","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","188","629585","0.0-3.0-0.86","+","null","","","","","",""
"","1907","html-keyboard-response","189","631493","0.0-3.0-1.86","glória","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","190","631996","0.0-3.0-0.87","+","null","","","","","",""
"","10348","html-keyboard-response","191","642344","0.0-3.0-1.87","atrasar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","192","642846","0.0-3.0-0.88","+","null","","","","","",""
"","5346","html-keyboard-response","193","648192","0.0-3.0-1.88","dobradiça","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","194","648694","0.0-3.0-0.89","+","null","","","","","",""
"","3753","html-keyboard-response","195","652448","0.0-3.0-1.89","pitada","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","196","652951","0.0-3.0-0.90","+","null","","","","","",""
"","3175","html-keyboard-response","197","656127","0.0-3.0-1.90","lagoa","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","198","656630","0.0-3.0-0.91","+","null","","","","","",""
"","1893","html-keyboard-response","199","658523","0.0-3.0-1.91","aemaça","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","659024","0.0-3.0-0.92","+","null","","","","","",""
"","5205","html-keyboard-response","201","664230","0.0-3.0-1.92","telafonir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","202","664730","0.0-3.0-0.93","+","null","","","","","",""
"","5039","html-keyboard-response","203","669770","0.0-3.0-1.93","carona","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","204","670272","0.0-3.0-0.94","+","null","","","","","",""
"","2239","html-keyboard-response","205","672512","0.0-3.0-1.94","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","206","673013","0.0-3.0-0.95","+","null","","","","","",""
"","4225","html-keyboard-response","207","677239","0.0-3.0-1.95","socorro","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","208","677741","0.0-3.0-0.96","+","null","","","","","",""
"","9892","html-keyboard-response","209","687634","0.0-3.0-1.96","pedaço","n","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","210","688137","0.0-3.0-0.97","+","null","","","","","",""
"","17012","html-keyboard-response","211","705149","0.0-3.0-1.97","distraído","n","a","cog","word","S","exp","9"
"","null","html-keyboard-response","212","705651","0.0-3.0-0.98","+","null","","","","","",""
"","5624","html-keyboard-response","213","711275","0.0-3.0-1.98","instruído","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","214","711778","0.0-3.0-0.99","+","null","","","","","",""
"","8538","html-keyboard-response","215","720317","0.0-3.0-1.99","macras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","216","720818","0.0-3.0-0.100","+","null","","","","","",""
"","1069","html-keyboard-response","217","721888","0.0-3.0-1.100","costra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","218","722389","0.0-3.0-0.101","+","null","","","","","",""
"","1627","html-keyboard-response","219","724017","0.0-3.0-1.101","parceter","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","724518","0.0-3.0-0.102","+","null","","","","","",""
"","1204","html-keyboard-response","221","725723","0.0-3.0-1.102","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","222","726225","0.0-3.0-0.103","+","null","","","","","",""
"","2993","html-keyboard-response","223","729219","0.0-3.0-1.103","aitrou","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","729720","0.0-3.0-0.104","+","null","","","","","",""
"","2957","html-keyboard-response","225","732677","0.0-3.0-1.104","preferir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","226","733179","0.0-3.0-0.105","+","null","","","","","",""
"","2797","html-keyboard-response","227","735976","0.0-3.0-1.105","manais","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","736478","0.0-3.0-0.106","+","null","","","","","",""
"","1336","html-keyboard-response","229","737815","0.0-3.0-1.106","enedro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","230","738321","0.0-3.0-0.107","+","null","","","","","",""
"","2227","html-keyboard-response","231","740549","0.0-3.0-1.107","ronronar","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","232","741050","0.0-3.0-0.108","+","null","","","","","",""
"","869","html-keyboard-response","233","741920","0.0-3.0-1.108","dia","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","234","742421","0.0-3.0-0.109","+","null","","","","","",""
"","6217","html-keyboard-response","235","748639","0.0-3.0-1.109","podilo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","236","749140","0.0-3.0-0.110","+","null","","","","","",""
"","1370","html-keyboard-response","237","750510","0.0-3.0-1.110","azul","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","238","751012","0.0-3.0-0.111","+","null","","","","","",""
"","2806","html-keyboard-response","239","753819","0.0-3.0-1.111","prenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","240","754332","0.0-3.0-0.112","+","null","","","","","",""
"","3582","html-keyboard-response","241","757915","0.0-3.0-1.112","nevela","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","242","758417","0.0-3.0-0.113","+","null","","","","","",""
