"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","99","236884","0.0-1.0-0.49","+","null","",""
"","2389","audio-keyboard-response","100","239298","0.0-1.0-1.49","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","101","239803","0.0-1.0-0.50","+","null","",""
"","2189","audio-keyboard-response","102","242019","0.0-1.0-1.50","../audio/teste-vocab--28.mp3","s","águia","èg"
"","null","html-keyboard-response","103","242534","0.0-1.0-0.51","+","null","",""
"","2320","audio-keyboard-response","104","244882","0.0-1.0-1.51","../audio/teste-vocab--127.mp3","s","côncavo","konkav"
"","null","html-keyboard-response","105","245396","0.0-1.0-0.52","+","null","",""
"","2821","audio-keyboard-response","106","248242","0.0-1.0-1.52","../audio/teste-vocab--101.mp3","s","incandescente","enkandesan"
"","null","html-keyboard-response","107","248746","0.0-1.0-0.53","+","null","",""
"","2789","audio-keyboard-response","108","251554","0.0-1.0-1.53","../audio/teste-vocab--79.mp3","s","moldura"," chanbranl"
"","null","html-keyboard-response","109","252066","0.0-1.0-0.54","+","null","",""
"","2299","audio-keyboard-response","110","254387","0.0-1.0-1.54","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","111","254899","0.0-1.0-0.55","+","null","",""
"","2091","audio-keyboard-response","112","257010","0.0-1.0-1.55","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","113","257513","0.0-1.0-0.56","+","null","",""
"","2240","audio-keyboard-response","114","259778","0.0-1.0-1.56","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","115","260288","0.0-1.0-0.57","+","null","",""
"","2291","audio-keyboard-response","116","262610","0.0-1.0-1.57","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","117","263121","0.0-1.0-0.58","+","null","",""
"","1731","audio-keyboard-response","118","264867","0.0-1.0-1.58","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","119","265369","0.0-1.0-0.59","+","null","",""
"","1720","audio-keyboard-response","120","267106","0.0-1.0-1.59","../audio/teste-vocab--26.mp3","s","cotovelo","koud"
"","null","html-keyboard-response","121","267621","0.0-1.0-0.60","+","null","",""
"","1771","audio-keyboard-response","122","269410","0.0-1.0-1.60","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","123","269920","0.0-1.0-0.61","+","null","",""
"","1800","audio-keyboard-response","124","271746","0.0-1.0-1.61","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","125","272252","0.0-1.0-0.62","+","null","",""
"","1899","audio-keyboard-response","126","274178","0.0-1.0-1.62","../audio/teste-vocab--116.mp3","s","vestuário","vestyè"
"","null","html-keyboard-response","127","274693","0.0-1.0-0.63","+","null","",""
"","1920","audio-keyboard-response","128","276642","0.0-1.0-1.63","../audio/teste-vocab--107.mp3","s","elo","emay"
"","null","html-keyboard-response","129","277151","0.0-1.0-0.64","+","null","",""
"","1709","audio-keyboard-response","130","278882","0.0-1.0-1.64","../audio/teste-vocab--08.mp3","s","vaca","vach"
"","null","html-keyboard-response","131","279386","0.0-1.0-0.65","+","null","",""
"","2389","audio-keyboard-response","132","281794","0.0-1.0-1.65","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","133","282300","0.0-1.0-0.66","+","null","",""
"","3299","audio-keyboard-response","134","285618","0.0-1.0-1.66","../audio/teste-vocab--35.mp3","s","líquido","likid"
"","null","html-keyboard-response","135","286135","0.0-1.0-0.67","+","null","",""
"","19731","audio-keyboard-response","136","305890","0.0-1.0-1.67","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","137","306392","0.0-1.0-0.68","+","null","",""
"","3120","audio-keyboard-response","138","309538","0.0-1.0-1.68","../audio/teste-vocab--128.mp3","s","incisivo","ensisiv"
"","null","html-keyboard-response","139","310051","0.0-1.0-0.69","+","null","",""
"","3120","audio-keyboard-response","140","313202","0.0-1.0-1.69","../audio/teste-vocab--94.mp3","s","paralelo","paralèl"
"","null","html-keyboard-response","141","313714","0.0-1.0-0.70","+","null","",""
"","2331","audio-keyboard-response","142","316066","0.0-1.0-1.70","../audio/teste-vocab--72.mp3","s","ilha","zile"
"","null","html-keyboard-response","143","316573","0.0-1.0-0.71","+","null","",""
"","2571","audio-keyboard-response","144","319170","0.0-1.0-1.71","../audio/teste-vocab--75.mp3","s","carpinteiro","chapantye"
"","null","html-keyboard-response","145","319683","0.0-1.0-0.72","+","null","",""
"","2040","audio-keyboard-response","146","321746","0.0-1.0-1.72","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
"","null","html-keyboard-response","147","322258","0.0-1.0-0.73","+","null","",""
"","1880","audio-keyboard-response","148","324162","0.0-1.0-1.73","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","149","324672","0.0-1.0-0.74","+","null","",""
"","2901","audio-keyboard-response","150","327602","0.0-1.0-1.74","../audio/teste-vocab--112.mp3","s","aparição","aparisyon"
"","null","html-keyboard-response","151","328103","0.0-1.0-0.75","+","null","",""
"","1960","audio-keyboard-response","152","330082","0.0-1.0-1.75","../audio/teste-vocab--92.mp3","s","esférico","won"
"","null","html-keyboard-response","153","330586","0.0-1.0-0.76","+","null","",""
"","2419","audio-keyboard-response","154","333026","0.0-1.0-1.76","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","155","333529","0.0-1.0-0.77","+","null","",""
"","1571","audio-keyboard-response","156","335122","0.0-1.0-1.77","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","157","335638","0.0-1.0-0.78","+","null","",""
"","2152","audio-keyboard-response","158","337809","0.0-1.0-1.78","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
"","null","html-keyboard-response","159","338315","0.0-1.0-0.79","+","null","",""
"","1941","audio-keyboard-response","160","340273","0.0-1.0-1.79","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","161","340789","0.0-1.0-0.80","+","null","",""
"","1640","audio-keyboard-response","162","342449","0.0-1.0-1.80","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","163","342956","0.0-1.0-0.81","+","null","",""
"","2112","audio-keyboard-response","164","345089","0.0-1.0-1.81","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","165","345595","0.0-1.0-0.82","+","null","",""
"","2181","audio-keyboard-response","166","347793","0.0-1.0-1.82","../audio/teste-vocab--36.mp3","s","grupo","gwoup"
"","null","html-keyboard-response","167","348305","0.0-1.0-0.83","+","null","",""
"","2309","audio-keyboard-response","168","350641","0.0-1.0-1.83","../audio/teste-vocab--05.mp3","s","limpar","netwaye"
"","null","html-keyboard-response","169","351150","0.0-1.0-0.84","+","null","",""
"","2621","audio-keyboard-response","170","353793","0.0-1.0-1.84","../audio/teste-vocab--66.mp3","s","cooperação","koperasyon"
"","null","html-keyboard-response","171","354296","0.0-1.0-0.85","+","null","",""
"","2179","audio-keyboard-response","172","356497","0.0-1.0-1.85","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","173","357005","0.0-1.0-0.86","+","null","",""
"","1960","audio-keyboard-response","174","358993","0.0-1.0-1.86","../audio/teste-vocab--122.mp3","s","transeunte","pasajè"
"","null","html-keyboard-response","175","359507","0.0-1.0-0.87","+","null","",""
"","1899","audio-keyboard-response","176","361425","0.0-1.0-1.87","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","177","361933","0.0-1.0-0.88","+","null","",""
"","1720","audio-keyboard-response","178","363681","0.0-1.0-1.88","../audio/teste-vocab--48.mp3","s","joia","bijou"
"","null","html-keyboard-response","179","364191","0.0-1.0-0.89","+","null","",""
"","1960","audio-keyboard-response","180","366177","0.0-1.0-1.89","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","181","366687","0.0-1.0-0.90","+","null","",""
"","2461","audio-keyboard-response","182","369169","0.0-1.0-1.90","../audio/teste-vocab--30.mp3","n","pintor","pent"
"","null","html-keyboard-response","183","369681","0.0-1.0-0.91","+","null","",""
"","1901","audio-keyboard-response","184","371601","0.0-1.0-1.91","../audio/teste-vocab--126.mp3","s","ambulante","promennen"
"","null","html-keyboard-response","185","372108","0.0-1.0-0.92","+","null","",""
"","2091","audio-keyboard-response","186","374225","0.0-1.0-1.92","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","187","374737","0.0-1.0-0.93","+","null","",""
"","1979","audio-keyboard-response","188","376737","0.0-1.0-1.93","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","189","377238","0.0-1.0-0.94","+","null","",""
"","2941","audio-keyboard-response","190","380193","0.0-1.0-1.94","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","191","380696","0.0-1.0-0.95","+","null","",""
"","1840","audio-keyboard-response","192","382561","0.0-1.0-1.95","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","193","383072","0.0-1.0-0.96","+","null","",""
"","2552","audio-keyboard-response","194","385649","0.0-1.0-1.96","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","195","386151","0.0-1.0-0.97","+","null","",""
"","2440","audio-keyboard-response","196","388609","0.0-1.0-1.97","../audio/teste-vocab--69.mp3","s","pingar","degoute"
"","null","html-keyboard-response","197","389113","0.0-1.0-0.98","+","null","",""
"","1901","audio-keyboard-response","198","391041","0.0-1.0-1.98","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","199","391554","0.0-1.0-0.99","+","null","",""
"","2011","audio-keyboard-response","200","393585","0.0-1.0-1.99","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","201","394100","0.0-1.0-0.100","+","null","",""
"","1640","audio-keyboard-response","202","395761","0.0-1.0-1.100","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","203","396271","0.0-1.0-0.101","+","null","",""
"","2080","audio-keyboard-response","204","398369","0.0-1.0-1.101","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","205","398881","0.0-1.0-0.102","+","null","",""
"","1621","audio-keyboard-response","206","400513","0.0-1.0-1.102","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","207","401022","0.0-1.0-0.103","+","null","",""
"","1880","audio-keyboard-response","208","402929","0.0-1.0-1.103","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","209","403430","0.0-1.0-0.104","+","null","",""
"","1952","audio-keyboard-response","210","405409","0.0-1.0-1.104","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","211","405914","0.0-1.0-0.105","+","null","",""
"","1840","audio-keyboard-response","212","407777","0.0-1.0-1.105","../audio/teste-vocab--105.mp3","s","cítrico","sitrik"
"","null","html-keyboard-response","213","408289","0.0-1.0-0.106","+","null","",""
"","1771","audio-keyboard-response","214","410081","0.0-1.0-1.106","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","215","410585","0.0-1.0-0.107","+","null","",""
"","1520","audio-keyboard-response","216","412129","0.0-1.0-1.107","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","217","412633","0.0-1.0-0.108","+","null","",""
"","1701","audio-keyboard-response","218","414353","0.0-1.0-1.108","../audio/teste-vocab--83.mp3","s","morsa","mòs"
"","null","html-keyboard-response","219","414854","0.0-1.0-0.109","+","null","",""
"","1880","audio-keyboard-response","220","416753","0.0-1.0-1.109","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","221","417268","0.0-1.0-0.110","+","null","",""
"","3181","audio-keyboard-response","222","420481","0.0-1.0-1.110","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","223","420993","0.0-1.0-0.111","+","null","",""
"","1912","audio-keyboard-response","224","422929","0.0-1.0-1.111","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","225","423440","0.0-1.0-0.112","+","null","",""
"","1861","audio-keyboard-response","226","425329","0.0-1.0-1.112","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","227","425835","0.0-1.0-0.113","+","null","",""
"","1840","audio-keyboard-response","228","427697","0.0-1.0-1.113","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","229","428206","0.0-1.0-0.114","+","null","",""
"","5280","audio-keyboard-response","230","433505","0.0-1.0-1.114","../audio/teste-vocab--99.mp3","s","arqueólogo","akeyológ"
"","null","html-keyboard-response","231","434020","0.0-1.0-0.115","+","null","",""
"","2368","audio-keyboard-response","232","436417","0.0-1.0-1.115","../audio/teste-vocab--93.mp3","s","felino","leopa"
"","null","html-keyboard-response","233","436925","0.0-1.0-0.116","+","null","",""
"","2669","audio-keyboard-response","234","439617","0.0-1.0-1.116","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","235","440118","0.0-1.0-0.117","+","null","",""
"","2040","audio-keyboard-response","236","442177","0.0-1.0-1.117","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","237","442690","0.0-1.0-0.118","+","null","",""
"","1851","audio-keyboard-response","238","444561","0.0-1.0-1.118","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","239","445067","0.0-1.0-0.119","+","null","",""
"","1939","audio-keyboard-response","240","447024","0.0-1.0-1.119","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","241","447535","0.0-1.0-0.120","+","null","",""
"","1480","audio-keyboard-response","242","449040","0.0-1.0-1.120","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","243","449556","0.0-1.0-0.121","+","null","",""
"","2621","audio-keyboard-response","244","452193","0.0-1.0-1.121","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","245","452696","0.0-1.0-0.122","+","null","",""
"","1909","audio-keyboard-response","246","454641","0.0-1.0-1.122","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","247","455153","0.0-1.0-0.123","+","null","",""
"","3299","audio-keyboard-response","248","458496","0.0-1.0-1.123","../audio/teste-vocab--64.mp3","s","colher","kiyè"
"","null","html-keyboard-response","249","458997","0.0-1.0-0.124","+","null","",""
"","2320","audio-keyboard-response","250","461344","0.0-1.0-1.124","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","251","461854","0.0-1.0-0.125","+","null","",""
"","2080","audio-keyboard-response","252","463968","0.0-1.0-1.125","../audio/teste-vocab--87.mp3","s","ave","zwazo"
"","null","html-keyboard-response","253","464480","0.0-1.0-0.126","+","null","",""
"","2709","audio-keyboard-response","254","467216","0.0-1.0-1.126","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","255","467718","0.0-1.0-0.127","+","null","",""
"","2301","audio-keyboard-response","256","470032","0.0-1.0-1.127","../audio/teste-vocab--23.mp3","s","acariciar","karese"
"","null","html-keyboard-response","257","470542","0.0-1.0-0.128","+","null","",""
"","2229","audio-keyboard-response","258","472800","0.0-1.0-1.128","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","259","473315","0.0-1.0-0.129","+","null","",""
"","2381","audio-keyboard-response","260","475712","0.0-1.0-1.129","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
