"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1113","html-keyboard-response","119","282537","0.0-3.0-1.51","bachir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","120","283039","0.0-3.0-0.52","+","null","","","","","",""
"","842","html-keyboard-response","121","283881","0.0-3.0-1.52","lagras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","122","284382","0.0-3.0-0.53","+","null","","","","","",""
"","2170","html-keyboard-response","123","286553","0.0-3.0-1.53","crolatário","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","124","287054","0.0-3.0-0.54","+","null","","","","","",""
"","4618","html-keyboard-response","125","291673","0.0-3.0-1.54","filme","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","126","292174","0.0-3.0-0.55","+","null","","","","","",""
"","1258","html-keyboard-response","127","293432","0.0-3.0-1.55","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","128","293934","0.0-3.0-0.56","+","null","","","","","",""
"","842","html-keyboard-response","129","294776","0.0-3.0-1.56","memória","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","130","295280","0.0-3.0-0.57","+","null","","","","","",""
"","7000","html-keyboard-response","131","302283","0.0-3.0-1.57","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","132","302784","0.0-3.0-0.58","+","null","","","","","",""
"","3866","html-keyboard-response","133","306651","0.0-3.0-1.58","verceja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","134","307152","0.0-3.0-0.59","+","null","","","","","",""
"","2298","html-keyboard-response","135","309451","0.0-3.0-1.59","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","136","309952","0.0-3.0-0.60","+","null","","","","","",""
"","1642","html-keyboard-response","137","311594","0.0-3.0-1.60","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","312099","0.0-3.0-0.61","+","null","","","","","",""
"","1799","html-keyboard-response","139","313899","0.0-3.0-1.61","morar","s","v","noncog","word","S","exp","5"
"","null","html-keyboard-response","140","314399","0.0-3.0-0.62","+","null","","","","","",""
"","1834","html-keyboard-response","141","316234","0.0-3.0-1.62","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","142","316735","0.0-3.0-0.63","+","null","","","","","",""
"","2203","html-keyboard-response","143","318938","0.0-3.0-1.63","agravar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","144","319440","0.0-3.0-0.64","+","null","","","","","",""
"","2442","html-keyboard-response","145","321883","0.0-3.0-1.64","oper","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","146","322384","0.0-3.0-0.65","+","null","","","","","",""
"","1130","html-keyboard-response","147","323514","0.0-3.0-1.65","espinho","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","148","324015","0.0-3.0-0.66","+","null","","","","","",""
