"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","213","961139","0.0-1.0-0.106","+","null","",""
"","2091","audio-keyboard-response","214","963245","0.0-1.0-1.106","../audio/teste-vocab--34.mp3","s","tronco","twon"
"","null","html-keyboard-response","215","963759","0.0-1.0-0.107","+","null","",""
"","4739","audio-keyboard-response","216","968525","0.0-1.0-1.107","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","217","969039","0.0-1.0-0.108","+","null","",""
"","2269","audio-keyboard-response","218","971325","0.0-1.0-1.108","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","219","971829","0.0-1.0-0.109","+","null","",""
"","1789","audio-keyboard-response","220","973645","0.0-1.0-1.109","../audio/teste-vocab--49.mp3","s","humano","moun"
"","null","html-keyboard-response","221","974159","0.0-1.0-0.110","+","null","",""
"","1888","audio-keyboard-response","222","976077","0.0-1.0-1.110","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","223","976589","0.0-1.0-0.111","+","null","",""
"","3381","audio-keyboard-response","224","979981","0.0-1.0-1.111","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","225","980499","0.0-1.0-0.112","+","null","",""
"","2101","audio-keyboard-response","226","982621","0.0-1.0-1.112","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
"","null","html-keyboard-response","227","983138","0.0-1.0-0.113","+","null","",""
"","3541","audio-keyboard-response","228","986701","0.0-1.0-1.113","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","229","987208","0.0-1.0-0.114","+","null","",""
"","2381","audio-keyboard-response","230","989613","0.0-1.0-1.114","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","231","990119","0.0-1.0-0.115","+","null","",""
"","1419","audio-keyboard-response","232","991565","0.0-1.0-1.115","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","233","992079","0.0-1.0-0.116","+","null","",""
"","5109","audio-keyboard-response","234","997213","0.0-1.0-1.116","../audio/teste-vocab--98.mp3","s","instruir","enstwi"
"","null","html-keyboard-response","235","997729","0.0-1.0-0.117","+","null","",""
"","2531","audio-keyboard-response","236","1000285","0.0-1.0-1.117","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","237","1000789","0.0-1.0-0.118","+","null","",""
"","1920","audio-keyboard-response","238","1002733","0.0-1.0-1.118","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","239","1003249","0.0-1.0-0.119","+","null","",""
"","2539","audio-keyboard-response","240","1005805","0.0-1.0-1.119","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","241","1006319","0.0-1.0-0.120","+","null","",""
"","2371","audio-keyboard-response","242","1008701","0.0-1.0-1.120","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","243","1009219","0.0-1.0-0.121","+","null","",""
"","3851","audio-keyboard-response","244","1013085","0.0-1.0-1.121","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","245","1013599","0.0-1.0-0.122","+","null","",""
"","7808","audio-keyboard-response","246","1021436","0.0-1.0-1.122","../audio/teste-vocab--91.mp3","n","bússola","bousòl"
"","null","html-keyboard-response","247","1021948","0.0-1.0-0.123","+","null","",""
