"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","422","1886360","0.0-3.0-0.203","+","null","","","","","",""
"","1659","html-keyboard-response","423","1888019","0.0-3.0-1.203","país","n","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","424","1888521","0.0-3.0-0.204","+","null","","","","","",""
"","4650","html-keyboard-response","425","1893171","0.0-3.0-1.204","esperar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","426","1893672","0.0-3.0-0.205","+","null","","","","","",""
"","4282","html-keyboard-response","427","1897955","0.0-3.0-1.205","farcas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","428","1898456","0.0-3.0-0.206","+","null","","","","","",""
"","3050","html-keyboard-response","429","1901507","0.0-3.0-1.206","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","430","1902009","0.0-3.0-0.207","+","null","","","","","",""
"","5002","html-keyboard-response","431","1907011","0.0-3.0-1.207","vervas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","432","1907513","0.0-3.0-0.208","+","null","","","","","",""
"","4506","html-keyboard-response","433","1912020","0.0-3.0-1.208","adoçar","n","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","434","1912521","0.0-3.0-0.209","+","null","","","","","",""
"","4905","html-keyboard-response","435","1917426","0.0-3.0-1.209","tela","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","436","1917928","0.0-3.0-0.210","+","null","","","","","",""
"","5210","html-keyboard-response","437","1923139","0.0-3.0-1.210","dobradiça","n","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","438","1923641","0.0-3.0-0.211","+","null","","","","","",""
"","3370","html-keyboard-response","439","1927011","0.0-3.0-1.211","fratos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","440","1927512","0.0-3.0-0.212","+","null","","","","","",""
"","3082","html-keyboard-response","441","1930595","0.0-3.0-1.212","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","442","1931096","0.0-3.0-0.213","+","null","","","","","",""
"","3483","html-keyboard-response","443","1934579","0.0-3.0-1.213","ilhure","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","444","1935081","0.0-3.0-0.214","+","null","","","","","",""
"","3706","html-keyboard-response","445","1938787","0.0-3.0-1.214","macras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","446","1939287","0.0-3.0-0.215","+","null","","","","","",""
"","4523","html-keyboard-response","447","1943811","0.0-3.0-1.215","árovre","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","448","1944312","0.0-3.0-0.216","+","null","","","","","",""
"","3770","html-keyboard-response","449","1948083","0.0-3.0-1.216","memória","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","450","1948584","0.0-3.0-0.217","+","null","","","","","",""
"","6058","html-keyboard-response","451","1954643","0.0-3.0-1.217","pedaço","n","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","452","1955144","0.0-3.0-0.218","+","null","","","","","",""
"","3802","html-keyboard-response","453","1958946","0.0-3.0-1.218","delomir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","454","1959448","0.0-3.0-0.219","+","null","","","","","",""
"","7082","html-keyboard-response","455","1966530","0.0-3.0-1.219","promeção","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","456","1967031","0.0-3.0-0.220","+","null","","","","","",""
"","3690","html-keyboard-response","457","1970722","0.0-3.0-1.220","aemaça","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","458","1971223","0.0-3.0-0.221","+","null","","","","","",""
"","4235","html-keyboard-response","459","1975458","0.0-3.0-1.221","fusbão","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","460","1975960","0.0-3.0-0.222","+","null","","","","","",""
"","4474","html-keyboard-response","461","1980434","0.0-3.0-1.222","manais","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","462","1980935","0.0-3.0-0.223","+","null","","","","","",""
"","3051","html-keyboard-response","463","1983986","0.0-3.0-1.223","loaco","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","464","1984488","0.0-3.0-0.224","+","null","","","","","",""
"","2921","html-keyboard-response","465","1987410","0.0-3.0-1.224","oper","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","466","1987910","0.0-3.0-0.225","+","null","","","","","",""
