"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1049","html-keyboard-response","189","458561","0.0-3.0-1.86","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","190","459073","0.0-3.0-0.87","+","null","","","","","",""
"","912","html-keyboard-response","191","459987","0.0-3.0-1.87","açúcar","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","192","460498","0.0-3.0-0.88","+","null","","","","","",""
"","1565","html-keyboard-response","193","462064","0.0-3.0-1.88","ênclio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","462568","0.0-3.0-0.89","+","null","","","","","",""
"","1556","html-keyboard-response","195","464124","0.0-3.0-1.89","viver","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","196","464629","0.0-3.0-0.90","+","null","","","","","",""
"","1082","html-keyboard-response","197","465712","0.0-3.0-1.90","trenos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","198","466222","0.0-3.0-0.91","+","null","","","","","",""
"","1269","html-keyboard-response","199","467493","0.0-3.0-1.91","hébies","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","468004","0.0-3.0-0.92","+","null","","","","","",""
"","1056","html-keyboard-response","201","469061","0.0-3.0-1.92","nome","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","202","469563","0.0-3.0-0.93","+","null","","","","","",""
"","2536","html-keyboard-response","203","472101","0.0-3.0-1.93","afonher","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","204","472614","0.0-3.0-0.94","+","null","","","","","",""
"","2441","html-keyboard-response","205","475055","0.0-3.0-1.94","mabras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","206","475566","0.0-3.0-0.95","+","null","","","","","",""
"","1146","html-keyboard-response","207","476712","0.0-3.0-1.95","bancada","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","208","477218","0.0-3.0-0.96","+","null","","","","","",""
"","1074","html-keyboard-response","209","478293","0.0-3.0-1.96","aletiê","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","210","478799","0.0-3.0-0.97","+","null","","","","","",""
"","1560","html-keyboard-response","211","480361","0.0-3.0-1.97","avenas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","212","480868","0.0-3.0-0.98","+","null","","","","","",""
"","3117","html-keyboard-response","213","483986","0.0-3.0-1.98","telafonir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","214","484488","0.0-3.0-0.99","+","null","","","","","",""
"","1949","html-keyboard-response","215","486438","0.0-3.0-1.99","faínas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","216","486940","0.0-3.0-0.100","+","null","","","","","",""
"","1543","html-keyboard-response","217","488483","0.0-3.0-1.100","prantal","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","218","488994","0.0-3.0-0.101","+","null","","","","","",""
"","1305","html-keyboard-response","219","490300","0.0-3.0-1.101","motros","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","490805","0.0-3.0-0.102","+","null","","","","","",""
"","1059","html-keyboard-response","221","491864","0.0-3.0-1.102","tio","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","222","492380","0.0-3.0-0.103","+","null","","","","","",""
"","1909","html-keyboard-response","223","494290","0.0-3.0-1.103","ideisa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","494805","0.0-3.0-0.104","+","null","","","","","",""
"","1839","html-keyboard-response","225","496644","0.0-3.0-1.104","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","226","497147","0.0-3.0-0.105","+","null","","","","","",""
"","1491","html-keyboard-response","227","498639","0.0-3.0-1.105","pimada","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","499145","0.0-3.0-0.106","+","null","","","","","",""
"","1537","html-keyboard-response","229","500684","0.0-3.0-1.106","pulmão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","230","501198","0.0-3.0-0.107","+","null","","","","","",""
"","911","html-keyboard-response","231","502109","0.0-3.0-1.107","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","232","502621","0.0-3.0-0.108","+","null","","","","","",""
"","1232","html-keyboard-response","233","503854","0.0-3.0-1.108","macras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","234","504358","0.0-3.0-0.109","+","null","","","","","",""
"","1107","html-keyboard-response","235","505466","0.0-3.0-1.109","fino","s","a","cog","word","S","exp","4"
"","null","html-keyboard-response","236","505969","0.0-3.0-0.110","+","null","","","","","",""
"","2386","html-keyboard-response","237","508355","0.0-3.0-1.110","braras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","238","508871","0.0-3.0-0.111","+","null","","","","","",""
"","2918","html-keyboard-response","239","511789","0.0-3.0-1.111","árovre","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","240","512302","0.0-3.0-0.112","+","null","","","","","",""
"","1063","html-keyboard-response","241","513366","0.0-3.0-1.112","burtos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","242","513870","0.0-3.0-0.113","+","null","","","","","",""
"","1948","html-keyboard-response","243","515820","0.0-3.0-1.113","taberia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","516329","0.0-3.0-0.114","+","null","","","","","",""
"","1281","html-keyboard-response","245","517610","0.0-3.0-1.114","telefone","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","246","518121","0.0-3.0-0.115","+","null","","","","","",""
"","1370","html-keyboard-response","247","519493","0.0-3.0-1.115","encelhor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","519995","0.0-3.0-0.116","+","null","","","","","",""
"","2493","html-keyboard-response","249","522489","0.0-3.0-1.116","parceter","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","522998","0.0-3.0-0.117","+","null","","","","","",""
"","1832","html-keyboard-response","251","524832","0.0-3.0-1.117","alpica","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","252","525348","0.0-3.0-0.118","+","null","","","","","",""
"","1889","html-keyboard-response","253","527238","0.0-3.0-1.118","temperar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","254","527745","0.0-3.0-0.119","+","null","","","","","",""
"","3194","html-keyboard-response","255","530940","0.0-3.0-1.119","garastia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","256","531441","0.0-3.0-0.120","+","null","","","","","",""
"","2135","html-keyboard-response","257","533577","0.0-3.0-1.120","orupas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","258","534084","0.0-3.0-0.121","+","null","","","","","",""
"","1474","html-keyboard-response","259","535558","0.0-3.0-1.121","perbas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","260","536071","0.0-3.0-0.122","+","null","","","","","",""
"","2537","html-keyboard-response","261","538610","0.0-3.0-1.122","lapestra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","262","539112","0.0-3.0-0.123","+","null","","","","","",""
"","3016","html-keyboard-response","263","542130","0.0-3.0-1.123","morija","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","264","542639","0.0-3.0-0.124","+","null","","","","","",""
"","3587","html-keyboard-response","265","546227","0.0-3.0-1.124","cirado","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","266","546738","0.0-3.0-0.125","+","null","","","","","",""
"","3383","html-keyboard-response","267","550122","0.0-3.0-1.125","afual","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","550628","0.0-3.0-0.126","+","null","","","","","",""
"","1400","html-keyboard-response","269","552030","0.0-3.0-1.126","trair","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","270","552532","0.0-3.0-0.127","+","null","","","","","",""
"","1693","html-keyboard-response","271","554228","0.0-3.0-1.127","crutas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","272","554733","0.0-3.0-0.128","+","null","","","","","",""
"","2741","html-keyboard-response","273","557475","0.0-3.0-1.128","candifência","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","557980","0.0-3.0-0.129","+","null","","","","","",""
"","2820","html-keyboard-response","275","560802","0.0-3.0-1.129","dencosto","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","276","561305","0.0-3.0-0.130","+","null","","","","","",""
"","1537","html-keyboard-response","277","562843","0.0-3.0-1.130","dilheira","s","null","noncog","pseudo","N","exp","null"
