"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","null","html-keyboard-response","235","971965","0.0-3.0-0.187-0.187","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1112","audio-keyboard-response","236","973515","0.0-3.0-1.187","../audio/70-1-fem.mp3"," ","","O","","","",""
"","909","audio-keyboard-response","237","974796","0.0-3.0-1.188","../audio/70-2-fem.mp3"," ","","meu","","","",""
"","1179","audio-keyboard-response","238","976330","0.0-3.0-1.189","../audio/70-3-fem.mp3"," ","","filho","","","",""
"","1051","audio-keyboard-response","239","977729","0.0-3.0-1.190","../audio/70-4-fem.mp3"," ","","tem","","","",""
"","1259","audio-keyboard-response","240","979361","0.0-3.0-1.191","../audio/70-5-fem.mp3"," ","","medo","","","",""
"","1251","audio-keyboard-response","241","980966","0.0-3.0-1.192","../audio/70-6-fem.mp3"," ","","de","","","",""
"","1629","audio-keyboard-response","242","982964","0.0-3.0-1.193","../audio/70-7-fem.mp3"," ","","enguia","","","",""
"","1400","audio-keyboard-response","243","984710","0.0-3.0-1.194","../audio/70-8-fem.mp3"," ","","e","","","",""
"","2491","audio-keyboard-response","244","987574","0.0-3.0-1.195","../audio/70-9-fem.mp3"," ","","beija-flor.","","","",""
"","23552","html-keyboard-response","245","1011379","0.0-3.0-2.195-0.195","<span style=""font-size:25px; font-family: monospace"">O filho tem medo de tigre?</span>","s","","","O filho tem medo de tigre?","null","exp-sent","false"
"","null","html-keyboard-response","246","1012903","0.0-3.0-0.196-0.196","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1600","audio-keyboard-response","247","1014928","0.0-3.0-1.196","../audio/46-1-masc.mp3"," ","","Meu","","","",""
"","1080","audio-keyboard-response","248","1016382","0.0-3.0-1.197","../audio/46-2-masc.mp3"," ","","primo","","","",""
"","1051","audio-keyboard-response","249","1017785","0.0-3.0-1.198","../audio/46-3-masc.mp3"," ","","estava","","","",""
"","1219","audio-keyboard-response","250","1019407","0.0-3.0-1.199","../audio/46-4-masc.mp3"," ","","muito","","","",""
"","1621","audio-keyboard-response","251","1021391","0.0-3.0-1.200","../audio/46-5-masc.mp3"," ","","deprimido","","","",""
"","1091","audio-keyboard-response","252","1022852","0.0-3.0-1.201","../audio/46-6-masc.mp3"," ","","no","","","",""
"","1571","audio-keyboard-response","253","1024791","0.0-3.0-1.202","../audio/46-7-masc.mp3"," ","","inverno.","","","",""
"","null","html-keyboard-response","254","1026053","0.0-3.0-0.203-0.203","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","960","audio-keyboard-response","255","1027446","0.0-3.0-1.203","../audio/47-1-masc.mp3"," ","","O","","","",""
"","1160","audio-keyboard-response","256","1028952","0.0-3.0-1.204","../audio/47-2-masc.mp3"," ","","tio","","","",""
"","1341","audio-keyboard-response","257","1030676","0.0-3.0-1.205","../audio/47-3-masc.mp3"," ","","recusou","","","",""
"","989","audio-keyboard-response","258","1032025","0.0-3.0-1.206","../audio/47-4-masc.mp3"," ","","a","","","",""
"","1701","audio-keyboard-response","259","1034105","0.0-3.0-1.207","../audio/47-5-masc.mp3"," ","","sobremesa","","","",""
"","989","audio-keyboard-response","260","1035528","0.0-3.0-1.208","../audio/47-6-masc.mp3"," ","","no","","","",""
"","1331","audio-keyboard-response","261","1037210","0.0-3.0-1.209","../audio/47-7-masc.mp3"," ","","almoço.","","","",""
"","null","html-keyboard-response","262","1038482","0.0-3.0-0.210-0.210","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1109","audio-keyboard-response","263","1040024","0.0-3.0-1.210","../audio/48-1-masc.mp3"," ","","Ela","","","",""
"","1019","audio-keyboard-response","264","1041406","0.0-3.0-1.211","../audio/48-2-masc.mp3"," ","","come","","","",""
"","1139","audio-keyboard-response","265","1042916","0.0-3.0-1.212","../audio/48-3-masc.mp3"," ","","feijão","","","",""
"","1000","audio-keyboard-response","266","1044290","0.0-3.0-1.213","../audio/48-4-masc.mp3"," ","","com","","","",""
"","1381","audio-keyboard-response","267","1046026","0.0-3.0-1.214","../audio/48-5-masc.mp3"," ","","arroz","","","",""
"","1421","audio-keyboard-response","268","1047821","0.0-3.0-1.215","../audio/48-6-masc.mp3"," ","","todos","","","",""
"","1131","audio-keyboard-response","269","1049294","0.0-3.0-1.216","../audio/48-7-masc.mp3"," ","","os","","","",""
"","1792","audio-keyboard-response","270","1051434","0.0-3.0-1.217","../audio/48-8-masc.mp3"," ","","dias.","","","",""
"","null","html-keyboard-response","271","1052712","0.0-3.0-0.218-0.218","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","979","audio-keyboard-response","272","1054160","0.0-3.0-1.218","../audio/49-1-fem.mp3"," ","","Eu","","","",""
"","1101","audio-keyboard-response","273","1055623","0.0-3.0-1.219","../audio/49-2-fem.mp3"," ","","quero","","","",""
"","1021","audio-keyboard-response","274","1056994","0.0-3.0-1.220","../audio/49-3-fem.mp3"," ","","um","","","",""
"","1331","audio-keyboard-response","275","1058691","0.0-3.0-1.221","../audio/49-4-fem.mp3"," ","","lanche","","","",""
"","1240","audio-keyboard-response","276","1060282","0.0-3.0-1.222","../audio/49-5-fem.mp3"," ","","duplo","","","",""
"","931","audio-keyboard-response","277","1061589","0.0-3.0-1.223","../audio/49-6-fem.mp3"," ","","e","","","",""
"","1080","audio-keyboard-response","278","1063006","0.0-3.0-1.224","../audio/49-7-fem.mp3"," ","","um","","","",""
"","1531","audio-keyboard-response","279","1064911","0.0-3.0-1.225","../audio/49-8-fem.mp3"," ","","suco.","","","",""
"","null","html-keyboard-response","280","1066193","0.0-3.0-0.226-0.226","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","971","audio-keyboard-response","281","1067588","0.0-3.0-1.226","../audio/50-1-masc.mp3"," ","","O","","","",""
"","1181","audio-keyboard-response","282","1069111","0.0-3.0-1.227","../audio/50-2-masc.mp3"," ","","pássaro","","","",""
"","1179","audio-keyboard-response","283","1070677","0.0-3.0-1.228","../audio/50-3-masc.mp3"," ","","fugiu","","","",""
"","1131","audio-keyboard-response","284","1072176","0.0-3.0-1.229","../audio/50-4-masc.mp3"," ","","da","","","",""
"","1360","audio-keyboard-response","285","1073898","0.0-3.0-1.230","../audio/50-5-masc.mp3"," ","","gaiola","","","",""
"","1160","audio-keyboard-response","286","1075412","0.0-3.0-1.231","../audio/50-6-masc.mp3"," ","","pela","","","",""
"","1400","audio-keyboard-response","287","1077167","0.0-3.0-1.232","../audio/50-7-masc.mp3"," ","","portinhola.","","","",""
"","11733","html-keyboard-response","288","1089152","0.0-3.0-2.232-0.232","<span style=""font-size:25px; font-family: monospace"">O pássaro fugiu da gaiola?</span>","n","","","O pássaro fugiu da gaiola?","null","exp-sent","false"
"","null","html-keyboard-response","289","1090662","0.0-3.0-0.233-0.233","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","989","audio-keyboard-response","290","1092083","0.0-3.0-1.233","../audio/12-1-masc.mp3"," ","","O","","","",""
"","909","audio-keyboard-response","291","1093379","0.0-3.0-1.234","../audio/12-2-masc.mp3"," ","","dia","","","",""
"","1200","audio-keyboard-response","292","1094947","0.0-3.0-1.235","../audio/12-3-masc.mp3"," ","","estava","","","",""
"","1179","audio-keyboard-response","293","1096495","0.0-3.0-1.236","../audio/12-4-masc.mp3"," ","","quente,","","","",""
"","1379","audio-keyboard-response","294","1098245","0.0-3.0-1.237","../audio/12-5-masc.mp3"," ","","tranquilo","","","",""
"","1240","audio-keyboard-response","295","1099841","0.0-3.0-1.238","../audio/12-6-masc.mp3"," ","","e","","","",""
"","1760","audio-keyboard-response","296","1101961","0.0-3.0-1.239","../audio/12-7-masc.mp3"," ","","ensolarado.","","","",""
"","null","html-keyboard-response","297","1103223","0.0-3.0-0.240-0.240","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","709","audio-keyboard-response","298","1104571","0.0-3.0-1.240","../audio/14-1-masc.mp3"," ","","O","","","",""
"","1760","audio-keyboard-response","299","1106683","0.0-3.0-1.241","../audio/14-2-masc.mp3"," ","","cachorro","","","",""
"","1011","audio-keyboard-response","300","1108114","0.0-3.0-1.242","../audio/14-3-masc.mp3"," ","","é","","","",""
"","1168","audio-keyboard-response","301","1109636","0.0-3.0-1.243","../audio/14-4-masc.mp3"," ","","muito","","","",""
"","171","audio-keyboard-response","302","1110150","0.0-3.0-1.244","../audio/14-5-masc.mp3"," ","","fiel","","","",""
"","1459","audio-keyboard-response","303","1111962","0.0-3.0-1.245","../audio/14-6-masc.mp3"," ","","a","","","",""
"","1360","audio-keyboard-response","304","1113690","0.0-3.0-1.246","../audio/14-7-masc.mp3"," ","","seus","","","",""
"","1469","audio-keyboard-response","305","1115518","0.0-3.0-1.247","../audio/14-8-masc.mp3"," ","","donos.","","","",""
"","null","html-keyboard-response","306","1116802","0.0-3.0-0.248-0.248","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1200","audio-keyboard-response","307","1118494","0.0-3.0-1.248","../audio/13-1-masc.mp3"," ","","Para","","","",""
"","1120","audio-keyboard-response","308","1120580","0.0-3.0-1.249","../audio/13-2-masc.mp3"," ","","mim","","","",""
"","1149","audio-keyboard-response","309","1122142","0.0-3.0-1.250","../audio/13-3-masc.mp3"," ","","é","","","",""
"","1691","audio-keyboard-response","310","1124181","0.0-3.0-1.251","../audio/13-4-masc.mp3"," ","","muito","","","",""
"","1509","audio-keyboard-response","311","1126165","0.0-3.0-1.252","../audio/13-5-masc.mp3"," ","","difícil","","","",""
"","1880","audio-keyboard-response","312","1129090","0.0-3.0-1.253","../audio/13-6-masc.mp3"," ","","acordar","","","",""
"","1261","audio-keyboard-response","313","1131458","0.0-3.0-1.254","../audio/13-7-masc.mp3"," ","","cedo.","","","",""
"","null","html-keyboard-response","314","1132733","0.0-3.0-0.255-0.255","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1421","audio-keyboard-response","315","1134633","0.0-3.0-1.255","../audio/11-1-fem.mp3"," ","","Elas","","","",""
"","1251","audio-keyboard-response","316","1137215","0.0-3.0-1.256","../audio/11-2-fem.mp3"," ","","gostam","","","",""
"","1288","audio-keyboard-response","317","1139959","0.0-3.0-1.257","../audio/11-3-fem.mp3"," ","","muito","","","",""
"","1139","audio-keyboard-response","318","1141809","0.0-3.0-1.258","../audio/11-4-fem.mp3"," ","","de","","","",""
"","2621","audio-keyboard-response","319","1144862","0.0-3.0-1.259","../audio/11-5-fem.mp3"," ","","aritmética","","","",""
"","941","audio-keyboard-response","320","1147316","0.0-3.0-1.260","../audio/11-6-fem.mp3"," ","","e","","","",""
"","989","audio-keyboard-response","321","1148655","0.0-3.0-1.261","../audio/11-7-fem.mp3"," ","","de","","","",""
"","1499","audio-keyboard-response","322","1150574","0.0-3.0-1.262","../audio/11-8-fem.mp3"," ","","leitura.","","","",""
"","null","html-keyboard-response","323","1151858","0.0-3.0-0.263-0.263","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1520","audio-keyboard-response","324","1154465","0.0-3.0-1.263","../audio/15-1-fem.mp3"," ","","Meu","","","",""
"","1280","audio-keyboard-response","325","1156226","0.0-3.0-1.264","../audio/15-2-fem.mp3"," ","","primo","","","",""
"","1461","audio-keyboard-response","326","1158467","0.0-3.0-1.265","../audio/15-3-fem.mp3"," ","","é","","","",""
"","960","audio-keyboard-response","327","1160074","0.0-3.0-1.266","../audio/15-4-fem.mp3"," ","","um","","","",""
"","1760","audio-keyboard-response","328","1162197","0.0-3.0-1.267","../audio/15-5-fem.mp3"," ","","grande","","","",""
"","2261","audio-keyboard-response","329","1164902","0.0-3.0-1.268","../audio/15-6-fem.mp3"," ","","vendedor","","","",""
"","1029","audio-keyboard-response","330","1166454","0.0-3.0-1.269","../audio/15-7-fem.mp3"," ","","de","","","",""
"","1251","audio-keyboard-response","331","1168070","0.0-3.0-1.270","../audio/15-8-fem.mp3"," ","","carros.","","","",""
"","3842","html-keyboard-response","332","1172176","0.0-3.0-2.270-0.270","<span style=""font-size:25px; font-family: monospace"">O primo é um vendedor de carros?</span>","s","","","O primo é um vendedor de carros?","null","exp-sent","false"
"","null","html-keyboard-response","333","1173702","0.0-3.0-0.271-0.271","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","21","audio-keyboard-response","334","1174186","0.0-3.0-1.271","../audio/53-1-fem.mp3"," ","","O","","","",""
