"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","104","219469","0.0-3.0-0.44","+","null","","","","","",""
"","2283","html-keyboard-response","105","221753","0.0-3.0-1.44","bracos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","222254","0.0-3.0-0.45","+","null","","","","","",""
"","3386","html-keyboard-response","107","225640","0.0-3.0-1.45","bancada","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","108","226141","0.0-3.0-0.46","+","null","","","","","",""
"","2283","html-keyboard-response","109","228424","0.0-3.0-1.46","beima","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","110","228935","0.0-3.0-0.47","+","null","","","","","",""
"","2305","html-keyboard-response","111","231240","0.0-3.0-1.47","ideisa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","231742","0.0-3.0-0.48","+","null","","","","","",""
"","2122","html-keyboard-response","113","233864","0.0-3.0-1.48","trenos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","114","234366","0.0-3.0-0.49","+","null","","","","","",""
"","3354","html-keyboard-response","115","237720","0.0-3.0-1.49","usnado","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","116","238221","0.0-3.0-0.50","+","null","","","","","",""
"","2603","html-keyboard-response","117","240824","0.0-3.0-1.50","garastia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","118","241326","0.0-3.0-0.51","+","null","","","","","",""
"","2202","html-keyboard-response","119","243528","0.0-3.0-1.51","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","120","244029","0.0-3.0-0.52","+","null","","","","","",""
"","2619","html-keyboard-response","121","246647","0.0-3.0-1.52","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","122","247148","0.0-3.0-0.53","+","null","","","","","",""
"","2299","html-keyboard-response","123","249448","0.0-3.0-1.53","viver","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","124","249949","0.0-3.0-0.54","+","null","","","","","",""
"","2634","html-keyboard-response","125","252583","0.0-3.0-1.54","nivelado","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","126","253085","0.0-3.0-0.55","+","null","","","","","",""
"","3290","html-keyboard-response","127","256376","0.0-3.0-1.55","pritas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","128","256877","0.0-3.0-0.56","+","null","","","","","",""
"","2939","html-keyboard-response","129","259816","0.0-3.0-1.56","delomir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","130","260317","0.0-3.0-0.57","+","null","","","","","",""
"","2186","html-keyboard-response","131","262504","0.0-3.0-1.57","irratinte","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","132","263005","0.0-3.0-0.58","+","null","","","","","",""
"","2266","html-keyboard-response","133","265271","0.0-3.0-1.58","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","134","265772","0.0-3.0-0.59","+","null","","","","","",""
"","2139","html-keyboard-response","135","267911","0.0-3.0-1.59","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","136","268412","0.0-3.0-0.60","+","null","","","","","",""
"","2091","html-keyboard-response","137","270504","0.0-3.0-1.60","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","138","271004","0.0-3.0-0.61","+","null","","","","","",""
"","2875","html-keyboard-response","139","273879","0.0-3.0-1.61","frotes","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","140","274390","0.0-3.0-0.62","+","null","","","","","",""
"","2385","html-keyboard-response","141","276775","0.0-3.0-1.62","dipata","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","142","277276","0.0-3.0-0.63","+","null","","","","","",""
"","2171","html-keyboard-response","143","279448","0.0-3.0-1.63","deselegante","s","a","noncog","word","S","exp","11"
"","null","html-keyboard-response","144","279949","0.0-3.0-0.64","+","null","","","","","",""
"","2298","html-keyboard-response","145","282248","0.0-3.0-1.64","refletir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","146","282748","0.0-3.0-0.65","+","null","","","","","",""
"","2139","html-keyboard-response","147","284887","0.0-3.0-1.65","taberia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","148","285389","0.0-3.0-0.66","+","null","","","","","",""
"","14219","html-keyboard-response","149","299608","0.0-3.0-1.66","ronronar","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","150","300108","0.0-3.0-0.67","+","null","","","","","",""
"","3723","html-keyboard-response","151","303832","0.0-3.0-1.67","instruído","n","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","152","304333","0.0-3.0-0.68","+","null","","","","","",""
"","3226","html-keyboard-response","153","307559","0.0-3.0-1.68","aivões","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","154","308060","0.0-3.0-0.69","+","null","","","","","",""
"","2570","html-keyboard-response","155","310631","0.0-3.0-1.69","âgnulo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","156","311131","0.0-3.0-0.70","+","null","","","","","",""
"","5932","html-keyboard-response","157","317063","0.0-3.0-1.70","motros","n","null","noncog","pseudo","N","exp","null"
