"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2088","audio-keyboard-response","194","321173","0.0-1.0-1.96","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","195","321680","0.0-1.0-0.97","+","null","",""
"","1611","audio-keyboard-response","196","323801","0.0-1.0-1.97","../audio/teste-vocab--30.mp3","n","pintor","pent"
"","null","html-keyboard-response","197","324309","0.0-1.0-0.98","+","null","",""
"","1949","audio-keyboard-response","198","326831","0.0-1.0-1.98","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","199","327339","0.0-1.0-0.99","+","null","",""
"","2301","audio-keyboard-response","200","329763","0.0-1.0-1.99","../audio/teste-vocab--34.mp3","n","tronco","twon"
"","null","html-keyboard-response","201","330274","0.0-1.0-0.100","+","null","",""
"","1960","audio-keyboard-response","202","336132","0.0-1.0-1.100","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","203","336635","0.0-1.0-0.101","+","null","",""
"","1760","audio-keyboard-response","204","338655","0.0-1.0-1.101","../audio/teste-vocab--46.mp3","s","ombro","zepòl"
"","null","html-keyboard-response","205","339171","0.0-1.0-0.102","+","null","",""
"","2408","audio-keyboard-response","206","344606","0.0-1.0-1.102","../audio/teste-vocab--75.mp3","n","carpinteiro","chapantye"
"","null","html-keyboard-response","207","345109","0.0-1.0-0.103","+","null","",""
"","1560","audio-keyboard-response","208","348486","0.0-1.0-1.103","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","209","348998","0.0-1.0-0.104","+","null","",""
"","2981","audio-keyboard-response","210","352750","0.0-1.0-1.104","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","211","353260","0.0-1.0-0.105","+","null","",""
"","1659","audio-keyboard-response","212","355089","0.0-1.0-1.105","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","213","355594","0.0-1.0-0.106","+","null","",""
