"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1451","audio-keyboard-response","348","614241","0.0-3.0-1.284","../audio/47-4-fem.mp3"," ","","a","","","",""
"","2939","audio-keyboard-response","349","617584","0.0-3.0-1.285","../audio/47-5-fem.mp3"," ","","sobremesa","","","",""
"","880","audio-keyboard-response","350","618819","0.0-3.0-1.286","../audio/47-6-fem.mp3"," ","","no","","","",""
"","1251","audio-keyboard-response","351","620401","0.0-3.0-1.287","../audio/47-7-fem.mp3"," ","","almoço.","","","",""
"","null","html-keyboard-response","352","621652","0.0-3.0-0.288-0.288","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","800","audio-keyboard-response","353","622800","0.0-3.0-1.288","../audio/46-1-masc.mp3"," ","","Meu","","","",""
"","848","audio-keyboard-response","354","623949","0.0-3.0-1.289","../audio/46-2-masc.mp3"," ","","primo","","","",""
"","861","audio-keyboard-response","355","625180","0.0-3.0-1.290","../audio/46-3-masc.mp3"," ","","estava","","","",""
"","1000","audio-keyboard-response","356","626482","0.0-3.0-1.291","../audio/46-4-masc.mp3"," ","","muito","","","",""
"","1269","audio-keyboard-response","357","628073","0.0-3.0-1.292","../audio/46-5-masc.mp3"," ","","deprimido","","","",""
"","779","audio-keyboard-response","358","629144","0.0-3.0-1.293","../audio/46-6-masc.mp3"," ","","no","","","",""
"","1080","audio-keyboard-response","359","630513","0.0-3.0-1.294","../audio/46-7-masc.mp3"," ","","inverno.","","","",""
"","null","html-keyboard-response","360","631765","0.0-3.0-0.295-0.295","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","861","audio-keyboard-response","361","633010","0.0-3.0-1.295","../audio/49-1-masc.mp3"," ","","Eu","","","",""
"","861","audio-keyboard-response","362","634210","0.0-3.0-1.296","../audio/49-2-masc.mp3"," ","","quero","","","",""
"","829","audio-keyboard-response","363","635348","0.0-3.0-1.297","../audio/49-3-masc.mp3"," ","","um","","","",""
"","971","audio-keyboard-response","364","636614","0.0-3.0-1.298","../audio/49-4-masc.mp3"," ","","lanche","","","",""
"","1269","audio-keyboard-response","365","638189","0.0-3.0-1.299","../audio/49-5-masc.mp3"," ","","duplo","","","",""
"","880","audio-keyboard-response","366","639380","0.0-3.0-1.300","../audio/49-6-masc.mp3"," ","","e","","","",""
"","901","audio-keyboard-response","367","640579","0.0-3.0-1.301","../audio/49-7-masc.mp3"," ","","um","","","",""
"","1339","audio-keyboard-response","368","642225","0.0-3.0-1.302","../audio/49-8-masc.mp3"," ","","suco.","","","",""
"","null","html-keyboard-response","369","643476","0.0-3.0-0.303-0.303","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","928","audio-keyboard-response","370","644742","0.0-3.0-1.303","../audio/50-1-fem.mp3"," ","","O","","","",""
"","1421","audio-keyboard-response","371","646491","0.0-3.0-1.304","../audio/50-2-fem.mp3"," ","","pássaro","","","",""
"","1749","audio-keyboard-response","372","648547","0.0-3.0-1.305","../audio/50-3-fem.mp3"," ","","fugiu","","","",""
"","880","audio-keyboard-response","373","649774","0.0-3.0-1.306","../audio/50-4-fem.mp3"," ","","da","","","",""
"","1160","audio-keyboard-response","374","651265","0.0-3.0-1.307","../audio/50-5-fem.mp3"," ","","gaiola","","","",""
"","1040","audio-keyboard-response","375","652604","0.0-3.0-1.308","../audio/50-6-fem.mp3"," ","","pela","","","",""
"","3419","audio-keyboard-response","376","656357","0.0-3.0-1.309","../audio/50-7-fem.mp3"," ","","portinhola.","","","",""
"","3305","html-keyboard-response","377","659913","0.0-3.0-2.309-0.309","<span style=""font-size:25px; font-family: monospace"">O pássaro fugiu da gaiola?</span>","s","","","O pássaro fugiu da gaiola?","null","exp-sent","false"
"","null","html-keyboard-response","378","661415","0.0-3.0-0.310-0.310","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","400","audio-keyboard-response","379","662176","0.0-3.0-1.310","../audio/69-1-fem.mp3"," ","","A","","","",""
"","1040","audio-keyboard-response","380","663539","0.0-3.0-1.311","../audio/69-2-fem.mp3"," ","","loja","","","",""
"","1120","audio-keyboard-response","381","665036","0.0-3.0-1.312","../audio/69-3-fem.mp3"," ","","recebeu","","","",""
"","880","audio-keyboard-response","382","666221","0.0-3.0-1.313","../audio/69-4-fem.mp3"," ","","uma","","","",""
"","1040","audio-keyboard-response","383","667589","0.0-3.0-1.314","../audio/69-5-fem.mp3"," ","","poltrona","","","",""
"","909","audio-keyboard-response","384","668795","0.0-3.0-1.315","../audio/69-6-fem.mp3"," ","","de","","","",""
"","1008","audio-keyboard-response","385","670103","0.0-3.0-1.316","../audio/69-7-fem.mp3"," ","","couro","","","",""
"","1091","audio-keyboard-response","386","671486","0.0-3.0-1.317","../audio/69-8-fem.mp3"," ","","preto.","","","",""
"","null","html-keyboard-response","387","672737","0.0-3.0-0.318-0.318","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1181","audio-keyboard-response","388","674258","0.0-3.0-1.318","../audio/67-1-fem.mp3"," ","","Minha","","","",""
"","1131","audio-keyboard-response","389","675734","0.0-3.0-1.319","../audio/67-2-fem.mp3"," ","","tia","","","",""
"","1251","audio-keyboard-response","390","677293","0.0-3.0-1.320","../audio/67-3-fem.mp3"," ","","comprou","","","",""
"","952","audio-keyboard-response","391","678533","0.0-3.0-1.321","../audio/67-4-fem.mp3"," ","","um","","","",""
"","1248","audio-keyboard-response","392","680104","0.0-3.0-1.322","../audio/67-5-fem.mp3"," ","","cordão","","","",""
"","920","audio-keyboard-response","393","681328","0.0-3.0-1.323","../audio/67-6-fem.mp3"," ","","para","","","",""
"","979","audio-keyboard-response","394","682591","0.0-3.0-1.324","../audio/67-7-fem.mp3"," ","","o","","","",""
"","989","audio-keyboard-response","395","683907","0.0-3.0-1.325","../audio/67-8-fem.mp3"," ","","varal.","","","",""
"","null","html-keyboard-response","396","685159","0.0-3.0-0.326-0.326","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1051","audio-keyboard-response","397","686551","0.0-3.0-1.326","../audio/68-1-fem.mp3"," ","","Meu","","","",""
"","1109","audio-keyboard-response","398","687966","0.0-3.0-1.327","../audio/68-2-fem.mp3"," ","","irmão","","","",""
"","851","audio-keyboard-response","399","689129","0.0-3.0-1.328","../audio/68-3-fem.mp3"," ","","teve","","","",""
"","931","audio-keyboard-response","400","690355","0.0-3.0-1.329","../audio/68-4-fem.mp3"," ","","um","","","",""
