"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","27","57310","0.0-1.0-0.13","+","null","",""
"","2508","audio-keyboard-response","28","60001","0.0-1.0-1.13","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","29","60506","0.0-1.0-0.14","+","null","",""
"","2360","audio-keyboard-response","30","63046","0.0-1.0-1.14","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","31","63562","0.0-1.0-0.15","+","null","",""
"","2360","audio-keyboard-response","32","66123","0.0-1.0-1.15","../audio/teste-vocab--102.mp3","s","arrogante","arogan"
"","null","html-keyboard-response","33","66629","0.0-1.0-0.16","+","null","",""
"","2508","audio-keyboard-response","34","69321","0.0-1.0-1.16","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","35","69833","0.0-1.0-0.17","+","null","",""
"","4270","audio-keyboard-response","36","74266","0.0-1.0-1.17","../audio/teste-vocab--19.mp3","s","hora","è"
"","null","html-keyboard-response","37","74769","0.0-1.0-0.18","+","null","",""
"","3448","audio-keyboard-response","38","78411","0.0-1.0-1.18","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","39","78921","0.0-1.0-0.19","+","null","",""
"","2630","audio-keyboard-response","40","81726","0.0-1.0-1.19","../audio/teste-vocab--17.mp3","s","móvel","mobil"
"","null","html-keyboard-response","41","82239","0.0-1.0-0.20","+","null","",""
"","4331","audio-keyboard-response","42","86745","0.0-1.0-1.20","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","43","87259","0.0-1.0-0.21","+","null","",""
"","2409","audio-keyboard-response","44","89857","0.0-1.0-1.21","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","45","90367","0.0-1.0-0.22","+","null","",""
"","2261","audio-keyboard-response","46","92824","0.0-1.0-1.22","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","47","93339","0.0-1.0-0.23","+","null","",""
"","2281","audio-keyboard-response","48","95803","0.0-1.0-1.23","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","49","96309","0.0-1.0-0.24","+","null","",""
"","2940","audio-keyboard-response","50","99439","0.0-1.0-1.24","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","51","99946","0.0-1.0-0.25","+","null","",""
"","2389","audio-keyboard-response","52","102521","0.0-1.0-1.25","../audio/teste-vocab--107.mp3","s","elo","emay"
"","null","html-keyboard-response","53","103030","0.0-1.0-0.26","+","null","",""
"","2470","audio-keyboard-response","54","105690","0.0-1.0-1.26","../audio/teste-vocab--69.mp3","s","pingar","degoute"
"","null","html-keyboard-response","55","106196","0.0-1.0-0.27","+","null","",""
"","4450","audio-keyboard-response","56","110777","0.0-1.0-1.27","../audio/teste-vocab--25.mp3","n","canguru","kanguwou"
"","null","html-keyboard-response","57","111288","0.0-1.0-0.28","+","null","",""
"","2479","audio-keyboard-response","58","113964","0.0-1.0-1.28","../audio/teste-vocab--11.mp3","s","joelho","jenou"
"","null","html-keyboard-response","59","114471","0.0-1.0-0.29","+","null","",""
"","1950","audio-keyboard-response","60","116603","0.0-1.0-1.29","../audio/teste-vocab--59.mp3","s","par","pè"
"","null","html-keyboard-response","61","117117","0.0-1.0-0.30","+","null","",""
"","3260","audio-keyboard-response","62","120559","0.0-1.0-1.30","../audio/teste-vocab--78.mp3","n","quarteto","qwatèt"
"","null","html-keyboard-response","63","121066","0.0-1.0-0.31","+","null","",""
"","4232","audio-keyboard-response","64","125489","0.0-1.0-1.31","../audio/teste-vocab--109.mp3","n","anfíbio","anfibyen"
"","null","html-keyboard-response","65","126004","0.0-1.0-0.32","+","null","",""
"","2110","audio-keyboard-response","66","128291","0.0-1.0-1.32","../audio/teste-vocab--36.mp3","s","grupo","gwoup"
"","null","html-keyboard-response","67","128796","0.0-1.0-0.33","+","null","",""
"","2339","audio-keyboard-response","68","131313","0.0-1.0-1.33","../audio/teste-vocab--73.mp3","s","ângulo","ang"
"","null","html-keyboard-response","69","131828","0.0-1.0-0.34","+","null","",""
"","3001","audio-keyboard-response","70","135041","0.0-1.0-1.34","../audio/teste-vocab--103.mp3","s","utensílio","istansil"
"","null","html-keyboard-response","71","135548","0.0-1.0-0.35","+","null","",""
"","2511","audio-keyboard-response","72","138241","0.0-1.0-1.35","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","73","138742","0.0-1.0-0.36","+","null","",""
"","2940","audio-keyboard-response","74","141872","0.0-1.0-1.36","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","75","142383","0.0-1.0-0.37","+","null","",""
"","2331","audio-keyboard-response","76","144886","0.0-1.0-1.37","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","77","145391","0.0-1.0-0.38","+","null","",""
"","3199","audio-keyboard-response","78","148794","0.0-1.0-1.38","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","79","149296","0.0-1.0-0.39","+","null","",""
