"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","789","audio-keyboard-response","314","677905","0.0-3.0-1.254","../audio/43-3-masc.mp3"," ","","um","","","",""
"","1051","audio-keyboard-response","315","679233","0.0-3.0-1.255","../audio/43-4-masc.mp3"," ","","colchão","","","",""
"","941","audio-keyboard-response","316","680449","0.0-3.0-1.256","../audio/43-5-masc.mp3"," ","","velho","","","",""
"","749","audio-keyboard-response","317","681473","0.0-3.0-1.257","../audio/43-6-masc.mp3"," ","","e","","","",""
"","1251","audio-keyboard-response","318","682993","0.0-3.0-1.258","../audio/43-7-masc.mp3"," ","","imundo","","","",""
"","821","audio-keyboard-response","319","684081","0.0-3.0-1.259","../audio/43-8-masc.mp3"," ","","na","","","",""
"","891","audio-keyboard-response","320","685233","0.0-3.0-1.260","../audio/43-9-masc.mp3"," ","","casa.","","","",""
"","null","html-keyboard-response","321","686492","0.0-3.0-0.261-0.261","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","611","audio-keyboard-response","322","687377","0.0-3.0-1.261","../audio/45-1-masc.mp3"," ","","O","","","",""
"","949","audio-keyboard-response","323","688609","0.0-3.0-1.262","../audio/45-2-masc.mp3"," ","","homem","","","",""
"","909","audio-keyboard-response","324","689809","0.0-3.0-1.263","../audio/45-3-masc.mp3"," ","","pagou","","","",""
"","720","audio-keyboard-response","325","690801","0.0-3.0-1.264","../audio/45-4-masc.mp3"," ","","o","","","",""
"","931","audio-keyboard-response","326","692001","0.0-3.0-1.265","../audio/45-5-masc.mp3"," ","","aluguel","","","",""
"","749","audio-keyboard-response","327","693025","0.0-3.0-1.266","../audio/45-6-masc.mp3"," ","","com","","","",""
"","1069","audio-keyboard-response","328","694369","0.0-3.0-1.267","../audio/45-7-masc.mp3"," ","","atraso.","","","",""
"","8519","html-keyboard-response","329","703153","0.0-3.0-2.267-0.267","<span style=""font-size:25px; font-family: monospace"">O homem pagou o aluguel em dia?</span>","n","","","O homem pagou o aluguel em dia?","null","exp-sent","false"
"","null","html-keyboard-response","330","704667","0.0-3.0-0.268-0.268","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1680","audio-keyboard-response","331","706625","0.0-3.0-1.268","../audio/16-1-masc.mp3"," ","","Eu","","","",""
"","1149","audio-keyboard-response","332","708049","0.0-3.0-1.269","../audio/16-2-masc.mp3"," ","","nunca","","","",""
"","1211","audio-keyboard-response","333","709537","0.0-3.0-1.270","../audio/16-3-masc.mp3"," ","","conheci","","","",""
"","699","audio-keyboard-response","334","710513","0.0-3.0-1.271","../audio/16-4-masc.mp3"," ","","um","","","",""
"","1531","audio-keyboard-response","335","712321","0.0-3.0-1.272","../audio/16-5-masc.mp3"," ","","general","","","",""
"","749","audio-keyboard-response","336","713345","0.0-3.0-1.273","../audio/16-6-masc.mp3"," ","","do","","","",""
"","1432","audio-keyboard-response","337","715057","0.0-3.0-1.274","../audio/16-7-masc.mp3"," ","","exército.","","","",""
"","null","html-keyboard-response","338","716319","0.0-3.0-0.275-0.275","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","21","audio-keyboard-response","339","716609","0.0-3.0-1.275","../audio/17-1-fem.mp3"," ","","Falaram","","","",""
"","920","audio-keyboard-response","340","717793","0.0-3.0-1.276","../audio/17-2-fem.mp3"," ","","da","","","",""
"","931","audio-keyboard-response","341","718993","0.0-3.0-1.277","../audio/17-3-fem.mp3"," ","","lei","","","",""
"","880","audio-keyboard-response","342","720145","0.0-3.0-1.278","../audio/17-4-fem.mp3"," ","","no","","","",""
"","1320","audio-keyboard-response","343","721745","0.0-3.0-1.279","../audio/17-5-fem.mp3"," ","","ministério","","","",""
"","1181","audio-keyboard-response","344","723201","0.0-3.0-1.280","../audio/17-6-fem.mp3"," ","","diversas","","","",""
"","899","audio-keyboard-response","345","724385","0.0-3.0-1.281","../audio/17-7-fem.mp3"," ","","vezes.","","","",""
"","null","html-keyboard-response","346","725654","0.0-3.0-0.282-0.282","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","819","audio-keyboard-response","347","726753","0.0-3.0-1.282","../audio/19-1-masc.mp3"," ","","O","","","",""
"","1011","audio-keyboard-response","348","728032","0.0-3.0-1.283","../audio/19-2-masc.mp3"," ","","menino","","","",""
"","931","audio-keyboard-response","349","729232","0.0-3.0-1.284","../audio/19-3-masc.mp3"," ","","ganhou","","","",""
"","821","audio-keyboard-response","350","730336","0.0-3.0-1.285","../audio/19-4-masc.mp3"," ","","uma","","","",""
"","1048","audio-keyboard-response","351","731664","0.0-3.0-1.286","../audio/19-5-masc.mp3"," ","","bala","","","",""
"","971","audio-keyboard-response","352","732912","0.0-3.0-1.287","../audio/19-6-masc.mp3"," ","","depois","","","",""
"","771","audio-keyboard-response","353","733952","0.0-3.0-1.288","../audio/19-7-masc.mp3"," ","","do","","","",""
"","1731","audio-keyboard-response","354","735952","0.0-3.0-1.289","../audio/19-8-masc.mp3"," ","","almoço.","","","",""
"","null","html-keyboard-response","355","737221","0.0-3.0-0.290-0.290","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","741","audio-keyboard-response","356","738240","0.0-3.0-1.290","../audio/18-1-fem.mp3"," ","","O","","","",""
"","1349","audio-keyboard-response","357","739872","0.0-3.0-1.291","../audio/18-2-fem.mp3"," ","","enredo","","","",""
"","941","audio-keyboard-response","358","741088","0.0-3.0-1.292","../audio/18-3-fem.mp3"," ","","traz","","","",""
"","829","audio-keyboard-response","359","742192","0.0-3.0-1.293","../audio/18-4-fem.mp3"," ","","um","","","",""
"","1232","audio-keyboard-response","360","743696","0.0-3.0-1.294","../audio/18-5-fem.mp3"," ","","dragão","","","",""
"","1080","audio-keyboard-response","361","745056","0.0-3.0-1.295","../audio/18-6-fem.mp3"," ","","forte","","","",""
"","640","audio-keyboard-response","362","745968","0.0-3.0-1.296","../audio/18-7-fem.mp3"," ","","e","","","",""
"","1120","audio-keyboard-response","363","747360","0.0-3.0-1.297","../audio/18-8-fem.mp3"," ","","solitário.","","","",""
"","null","html-keyboard-response","364","748627","0.0-3.0-0.298-0.298","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","768","audio-keyboard-response","365","749664","0.0-3.0-1.298","../audio/20-1-fem.mp3"," ","","O","","","",""
"","1259","audio-keyboard-response","366","751184","0.0-3.0-1.299","../audio/20-2-fem.mp3"," ","","colega","","","",""
"","1229","audio-keyboard-response","367","752688","0.0-3.0-1.300","../audio/20-3-fem.mp3"," ","","parecia","","","",""
"","1280","audio-keyboard-response","368","754240","0.0-3.0-1.301","../audio/20-4-fem.mp3"," ","","muito","","","",""
"","1440","audio-keyboard-response","369","755952","0.0-3.0-1.302","../audio/20-5-fem.mp3"," ","","gripado","","","",""
"","920","audio-keyboard-response","370","757136","0.0-3.0-1.303","../audio/20-6-fem.mp3"," ","","no","","","",""
"","979","audio-keyboard-response","371","758384","0.0-3.0-1.304","../audio/20-7-fem.mp3"," ","","dia","","","",""
"","1459","audio-keyboard-response","372","760112","0.0-3.0-1.305","../audio/20-8-fem.mp3"," ","","anterior.","","","",""
"","30649","html-keyboard-response","373","791023","0.0-3.0-2.305-0.305","<span style=""font-size:25px; font-family: monospace"">O colega parecia muito gripado?</span>","n","","","O colega parecia muito gripado?","null","exp-sent","false"
"","null","html-keyboard-response","374","792525","0.0-3.0-0.306-0.306","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","2979","audio-keyboard-response","375","795775","0.0-3.0-1.306","../audio/26-1-masc.mp3"," ","","Amanhã","","","",""
"","1109","audio-keyboard-response","376","797167","0.0-3.0-1.307","../audio/26-2-masc.mp3"," ","","temos","","","",""
"","1720","audio-keyboard-response","377","799150","0.0-3.0-1.308","../audio/26-3-masc.mp3"," ","","festa","","","",""
"","1331","audio-keyboard-response","378","800750","0.0-3.0-1.309","../audio/26-4-masc.mp3"," ","","na","","","",""
"","9491","audio-keyboard-response","379","810511","0.0-3.0-1.310","../audio/26-5-masc.mp3"," ","","piscina","","","",""
"","789","audio-keyboard-response","380","811582","0.0-3.0-1.311","../audio/26-6-masc.mp3"," ","","o","","","",""
"","1040","audio-keyboard-response","381","812895","0.0-3.0-1.312","../audio/26-7-masc.mp3"," ","","dia","","","",""
"","1701","audio-keyboard-response","382","814862","0.0-3.0-1.313","../audio/26-8-masc.mp3"," ","","todo.","","","",""
"","null","html-keyboard-response","383","816132","0.0-3.0-0.314-0.314","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","621","audio-keyboard-response","384","817022","0.0-3.0-1.314","../audio/29-1-masc.mp3"," ","","Hoje","","","",""
"","901","audio-keyboard-response","385","818190","0.0-3.0-1.315","../audio/29-2-masc.mp3"," ","","vamos","","","",""
"","749","audio-keyboard-response","386","819214","0.0-3.0-1.316","../audio/29-3-masc.mp3"," ","","fazer","","","",""
"","680","audio-keyboard-response","387","820174","0.0-3.0-1.317","../audio/29-4-masc.mp3"," ","","uma","","","",""
"","1280","audio-keyboard-response","388","821743","0.0-3.0-1.318","../audio/29-5-masc.mp3"," ","","atividade","","","",""
"","1139","audio-keyboard-response","389","823167","0.0-3.0-1.319","../audio/29-6-masc.mp3"," ","","sobre","","","",""
"","1101","audio-keyboard-response","390","824542","0.0-3.0-1.320","../audio/29-7-masc.mp3"," ","","fauna","","","",""
"","1051","audio-keyboard-response","391","825870","0.0-3.0-1.321","../audio/29-8-masc.mp3"," ","","marinha.","","","",""
"","null","html-keyboard-response","392","827131","0.0-3.0-0.322-0.322","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","312","audio-keyboard-response","393","827710","0.0-3.0-1.322","../audio/27-1-fem.mp3"," ","","O","","","",""
"","1189","audio-keyboard-response","394","829182","0.0-3.0-1.323","../audio/27-2-fem.mp3"," ","","dinheiro","","","",""
"","1061","audio-keyboard-response","395","830511","0.0-3.0-1.324","../audio/27-3-fem.mp3"," ","","chegou","","","",""
"","851","audio-keyboard-response","396","831630","0.0-3.0-1.325","../audio/27-4-fem.mp3"," ","","à","","","",""
"","648","audio-keyboard-response","397","832559","0.0-3.0-1.326","../audio/27-5-fem.mp3"," ","","elite","","","",""
"","1000","audio-keyboard-response","398","833822","0.0-3.0-1.327","../audio/27-6-fem.mp3"," ","","deste","","","",""
"","771","audio-keyboard-response","399","834862","0.0-3.0-1.328","../audio/27-7-fem.mp3"," ","","país.","","","",""
"","null","html-keyboard-response","400","836123","0.0-3.0-0.329-0.329","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
