"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","618","html-keyboard-response","173","290648","0.0-3.0-1.78","livro","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","174","291153","0.0-3.0-0.79","+","null","","","","","",""
"","1074","html-keyboard-response","175","292230","0.0-3.0-1.79","fasdas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","176","292738","0.0-3.0-0.80","+","null","","","","","",""
"","821","html-keyboard-response","177","293563","0.0-3.0-1.80","ilhure","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","178","294070","0.0-3.0-0.81","+","null","","","","","",""
"","768","html-keyboard-response","179","294842","0.0-3.0-1.81","trenos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","180","295351","0.0-3.0-0.82","+","null","","","","","",""
"","2855","html-keyboard-response","181","298210","0.0-3.0-1.82","tatear","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","182","298715","0.0-3.0-0.83","+","null","","","","","",""
"","887","html-keyboard-response","183","299606","0.0-3.0-1.83","vervas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","184","300111","0.0-3.0-0.84","+","null","","","","","",""
"","1208","html-keyboard-response","185","301323","0.0-3.0-1.84","franda","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","186","301836","0.0-3.0-0.85","+","null","","","","","",""
"","896","html-keyboard-response","187","302736","0.0-3.0-1.85","espionar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","188","303250","0.0-3.0-0.86","+","null","","","","","",""
"","715","html-keyboard-response","189","303970","0.0-3.0-1.86","filme","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","190","304483","0.0-3.0-0.87","+","null","","","","","",""
"","875","html-keyboard-response","191","305363","0.0-3.0-1.87","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","192","305869","0.0-3.0-0.88","+","null","","","","","",""
"","507","html-keyboard-response","193","306381","0.0-3.0-1.88","liso","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","194","306886","0.0-3.0-0.89","+","null","","","","","",""
"","850","html-keyboard-response","195","307741","0.0-3.0-1.89","abieso","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","196","308249","0.0-3.0-0.90","+","null","","","","","",""
"","805","html-keyboard-response","197","309060","0.0-3.0-1.90","liberal","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","198","309565","0.0-3.0-0.91","+","null","","","","","",""
"","896","html-keyboard-response","199","310466","0.0-3.0-1.91","ejerro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","310974","0.0-3.0-0.92","+","null","","","","","",""
"","823","html-keyboard-response","201","311805","0.0-3.0-1.92","pangos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","202","312311","0.0-3.0-0.93","+","null","","","","","",""
"","1116","html-keyboard-response","203","313432","0.0-3.0-1.93","boreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","204","313940","0.0-3.0-0.94","+","null","","","","","",""
"","1628","html-keyboard-response","205","315572","0.0-3.0-1.94","berquesa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","206","316083","0.0-3.0-0.95","+","null","","","","","",""
"","983","html-keyboard-response","207","317070","0.0-3.0-1.95","rovaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","208","317580","0.0-3.0-0.96","+","null","","","","","",""
"","806","html-keyboard-response","209","318391","0.0-3.0-1.96","trair","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","210","318896","0.0-3.0-0.97","+","null","","","","","",""
"","1031","html-keyboard-response","211","319932","0.0-3.0-1.97","raspar","n","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","212","320444","0.0-3.0-0.98","+","null","","","","","",""
"","1832","html-keyboard-response","213","322280","0.0-3.0-1.98","vitrive","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","214","322790","0.0-3.0-0.99","+","null","","","","","",""
"","1017","html-keyboard-response","215","323812","0.0-3.0-1.99","pritas","n","null","noncog","pseudo","N","exp","null"
