"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","4106","html-keyboard-response","93","262878","0.0-3.0-1.38","dipata","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","263379","0.0-3.0-0.39","+","null","","","","","",""
"","4779","html-keyboard-response","95","268158","0.0-3.0-1.39","bachir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","96","268659","0.0-3.0-0.40","+","null","","","","","",""
"","3035","html-keyboard-response","97","271694","0.0-3.0-1.40","salpicado","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","98","272195","0.0-3.0-0.41","+","null","","","","","",""
"","2570","html-keyboard-response","99","274766","0.0-3.0-1.41","morno","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","100","275281","0.0-3.0-0.42","+","null","","","","","",""
"","1549","html-keyboard-response","101","276830","0.0-3.0-1.42","tronca","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","102","277331","0.0-3.0-0.43","+","null","","","","","",""
"","5706","html-keyboard-response","103","283038","0.0-3.0-1.43","ideisa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","104","283539","0.0-3.0-0.44","+","null","","","","","",""
"","1851","html-keyboard-response","105","285390","0.0-3.0-1.44","aivões","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","285891","0.0-3.0-0.45","+","null","","","","","",""
"","1130","html-keyboard-response","107","287022","0.0-3.0-1.45","tela","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","108","287523","0.0-3.0-0.46","+","null","","","","","",""
"","2699","html-keyboard-response","109","290222","0.0-3.0-1.46","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","110","290723","0.0-3.0-0.47","+","null","","","","","",""
"","9914","html-keyboard-response","111","300638","0.0-3.0-1.47","candifência","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","301139","0.0-3.0-0.48","+","null","","","","","",""
"","2971","html-keyboard-response","113","304110","0.0-3.0-1.48","mabras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","114","304612","0.0-3.0-0.49","+","null","","","","","",""
"","1450","html-keyboard-response","115","306062","0.0-3.0-1.49","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","116","306563","0.0-3.0-0.50","+","null","","","","","",""
"","3419","html-keyboard-response","117","309982","0.0-3.0-1.50","atitro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","118","310483","0.0-3.0-0.51","+","null","","","","","",""
"","4731","html-keyboard-response","119","315214","0.0-3.0-1.51","tatear","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","120","315716","0.0-3.0-0.52","+","null","","","","","",""
"","4378","html-keyboard-response","121","320094","0.0-3.0-1.52","esperar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","122","320595","0.0-3.0-0.53","+","null","","","","","",""
