"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2381","audio-keyboard-response","190","339647","0.0-1.0-1.94","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","191","340160","0.0-1.0-0.95","+","null","",""
"","2299","audio-keyboard-response","192","342584","0.0-1.0-1.95","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","193","343090","0.0-1.0-0.96","+","null","",""
"","2381","audio-keyboard-response","194","345602","0.0-1.0-1.96","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","195","346120","0.0-1.0-0.97","+","null","",""
"","2069","audio-keyboard-response","196","348310","0.0-1.0-1.97","../audio/teste-vocab--30.mp3","s","pintor","pent"
"","null","html-keyboard-response","197","348830","0.0-1.0-0.98","+","null","",""
"","2571","audio-keyboard-response","198","351527","0.0-1.0-1.98","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","199","352031","0.0-1.0-0.99","+","null","",""
"","2240","audio-keyboard-response","200","354461","0.0-1.0-1.99","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","201","354981","0.0-1.0-0.100","+","null","",""
"","2131","audio-keyboard-response","202","357232","0.0-1.0-1.100","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","203","357747","0.0-1.0-0.101","+","null","",""
"","2659","audio-keyboard-response","204","360533","0.0-1.0-1.101","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","205","361050","0.0-1.0-0.102","+","null","",""
"","2240","audio-keyboard-response","206","363410","0.0-1.0-1.102","../audio/teste-vocab--08.mp3","s","vaca","vach"
"","null","html-keyboard-response","207","363915","0.0-1.0-0.103","+","null","",""
"","2629","audio-keyboard-response","208","366681","0.0-1.0-1.103","../audio/teste-vocab--05.mp3","s","limpar","netwaye"
"","null","html-keyboard-response","209","367196","0.0-1.0-0.104","+","null","",""
"","2389","audio-keyboard-response","210","369714","0.0-1.0-1.104","../audio/teste-vocab--45.mp3","s","dentista","dantis"
"","null","html-keyboard-response","211","370216","0.0-1.0-0.105","+","null","",""
"","2360","audio-keyboard-response","212","372694","0.0-1.0-1.105","../audio/teste-vocab--11.mp3","s","joelho","jenou"
"","null","html-keyboard-response","213","373211","0.0-1.0-0.106","+","null","",""
"","2128","audio-keyboard-response","214","375454","0.0-1.0-1.106","../audio/teste-vocab--67.mp3","s","corrimão","ranp"
"","null","html-keyboard-response","215","375960","0.0-1.0-0.107","+","null","",""
"","2339","audio-keyboard-response","216","378430","0.0-1.0-1.107","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","217","378935","0.0-1.0-0.108","+","null","",""
"","2360","audio-keyboard-response","218","381410","0.0-1.0-1.108","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","219","381912","0.0-1.0-0.109","+","null","",""
"","2499","audio-keyboard-response","220","384537","0.0-1.0-1.109","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","221","385050","0.0-1.0-0.110","+","null","",""
"","2949","audio-keyboard-response","222","388139","0.0-1.0-1.110","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","223","388646","0.0-1.0-0.111","+","null","",""
"","2208","audio-keyboard-response","224","390973","0.0-1.0-1.111","../audio/teste-vocab--126.mp3","s","ambulante","promennen"
"","null","html-keyboard-response","225","391491","0.0-1.0-0.112","+","null","",""
"","2611","audio-keyboard-response","226","394232","0.0-1.0-1.112","../audio/teste-vocab--116.mp3","s","vestuário","vestyè"
"","null","html-keyboard-response","227","394741","0.0-1.0-0.113","+","null","",""
"","2781","audio-keyboard-response","228","397648","0.0-1.0-1.113","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","229","398161","0.0-1.0-0.114","+","null","",""
"","1800","audio-keyboard-response","230","400068","0.0-1.0-1.114","../audio/teste-vocab--10.mp3","s","corneta","kòn"
"","null","html-keyboard-response","231","400570","0.0-1.0-0.115","+","null","",""
"","2219","audio-keyboard-response","232","402905","0.0-1.0-1.115","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","233","403420","0.0-1.0-0.116","+","null","",""
"","2440","audio-keyboard-response","234","405981","0.0-1.0-1.116","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","235","406491","0.0-1.0-0.117","+","null","",""
"","2019","audio-keyboard-response","236","408626","0.0-1.0-1.117","../audio/teste-vocab--15.mp3","s","flecha","flèch"
"","null","html-keyboard-response","237","409141","0.0-1.0-0.118","+","null","",""
"","2349","audio-keyboard-response","238","411599","0.0-1.0-1.118","../audio/teste-vocab--34.mp3","s","tronco","twon"
"","null","html-keyboard-response","239","412111","0.0-1.0-0.119","+","null","",""
"","2640","audio-keyboard-response","240","414889","0.0-1.0-1.119","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","241","415406","0.0-1.0-0.120","+","null","",""
"","2829","audio-keyboard-response","242","418416","0.0-1.0-1.120","../audio/teste-vocab--101.mp3","s","incandescente","enkandesan"
"","null","html-keyboard-response","243","418930","0.0-1.0-0.121","+","null","",""
"","2451","audio-keyboard-response","244","421504","0.0-1.0-1.121","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","245","422009","0.0-1.0-0.122","+","null","",""
