"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","185","309570","0.0-1.0-0.92","+","null","",""
"","2109","audio-keyboard-response","186","311822","0.0-1.0-1.92","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","187","312325","0.0-1.0-0.93","+","null","",""
"","2251","audio-keyboard-response","188","314771","0.0-1.0-1.93","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","189","315274","0.0-1.0-0.94","+","null","",""
"","2000","audio-keyboard-response","190","317417","0.0-1.0-1.94","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","191","317924","0.0-1.0-0.95","+","null","",""
"","1880","audio-keyboard-response","192","319940","0.0-1.0-1.95","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","193","320441","0.0-1.0-0.96","+","null","",""
"","2592","audio-keyboard-response","194","323234","0.0-1.0-1.96","../audio/teste-vocab--107.mp3","s","elo","emay"
"","null","html-keyboard-response","195","323737","0.0-1.0-0.97","+","null","",""
"","2949","audio-keyboard-response","196","326818","0.0-1.0-1.97","../audio/teste-vocab--78.mp3","s","quarteto","qwatèt"
"","null","html-keyboard-response","197","327326","0.0-1.0-0.98","+","null","",""
"","2579","audio-keyboard-response","198","330058","0.0-1.0-1.98","../audio/teste-vocab--116.mp3","s","vestuário","vestyè"
"","null","html-keyboard-response","199","330562","0.0-1.0-0.99","+","null","",""
"","2051","audio-keyboard-response","200","332738","0.0-1.0-1.99","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","201","333247","0.0-1.0-0.100","+","null","",""
"","6011","audio-keyboard-response","202","339385","0.0-1.0-1.100","../audio/teste-vocab--122.mp3","s","transeunte","pasajè"
"","null","html-keyboard-response","203","339891","0.0-1.0-0.101","+","null","",""
"","2600","audio-keyboard-response","204","342687","0.0-1.0-1.101","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","205","343192","0.0-1.0-0.102","+","null","",""
"","3309","audio-keyboard-response","206","346660","0.0-1.0-1.102","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","207","347172","0.0-1.0-0.103","+","null","",""
"","3120","audio-keyboard-response","208","350403","0.0-1.0-1.103","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","209","350914","0.0-1.0-0.104","+","null","",""
"","2411","audio-keyboard-response","210","353518","0.0-1.0-1.104","../audio/teste-vocab--49.mp3","s","humano","moun"
"","null","html-keyboard-response","211","354036","0.0-1.0-0.105","+","null","",""
"","2648","audio-keyboard-response","212","356807","0.0-1.0-1.105","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","213","357312","0.0-1.0-0.106","+","null","",""
"","2280","audio-keyboard-response","214","359716","0.0-1.0-1.106","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","215","360233","0.0-1.0-0.107","+","null","",""
"","1099","audio-keyboard-response","216","361484","0.0-1.0-1.107","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","217","361990","0.0-1.0-0.108","+","null","",""
"","1488","audio-keyboard-response","218","363561","0.0-1.0-1.108","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","219","364071","0.0-1.0-0.109","+","null","",""
"","1331","audio-keyboard-response","220","365598","0.0-1.0-1.109","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","221","366099","0.0-1.0-0.110","+","null","",""
"","2709","audio-keyboard-response","222","368945","0.0-1.0-1.110","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","223","369453","0.0-1.0-0.111","+","null","",""
"","2640","audio-keyboard-response","224","372228","0.0-1.0-1.111","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","225","372732","0.0-1.0-0.112","+","null","",""
"","2541","audio-keyboard-response","226","375429","0.0-1.0-1.112","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","227","375932","0.0-1.0-0.113","+","null","",""
"","2291","audio-keyboard-response","228","378343","0.0-1.0-1.113","../audio/teste-vocab--99.mp3","s","arqueólogo","akeyológ"
"","null","html-keyboard-response","229","378850","0.0-1.0-0.114","+","null","",""
"","2221","audio-keyboard-response","230","381200","0.0-1.0-1.114","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","231","381704","0.0-1.0-0.115","+","null","",""
"","1789","audio-keyboard-response","232","383624","0.0-1.0-1.115","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","233","384130","0.0-1.0-0.116","+","null","",""
