"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","322","43532550","0.0-3.0-0.153","+","null","","","","","",""
"","10","html-keyboard-response","323","43532561","0.0-3.0-1.153","filosofia","s","n","cog","word","S","exp","9"
"","null","html-keyboard-response","324","43533062","0.0-3.0-0.154","+","null","","","","","",""
"","2","html-keyboard-response","325","43533065","0.0-3.0-1.154","grótis","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","326","43533567","0.0-3.0-0.155","+","null","","","","","",""
"","577","html-keyboard-response","327","43534145","0.0-3.0-1.155","burtos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","328","43534646","0.0-3.0-0.156","+","null","","","","","",""
"","346","html-keyboard-response","329","43534993","0.0-3.0-1.156","fogão","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","330","43535493","0.0-3.0-0.157","+","null","","","","","",""
"","234","html-keyboard-response","331","43535729","0.0-3.0-1.157","brincar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","332","43536230","0.0-3.0-0.158","+","null","","","","","",""
"","154","html-keyboard-response","333","43536385","0.0-3.0-1.158","boreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","334","43536886","0.0-3.0-0.159","+","null","","","","","",""
"","258","html-keyboard-response","335","43537145","0.0-3.0-1.159","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","336","43537646","0.0-3.0-0.160","+","null","","","","","",""
"","170","html-keyboard-response","337","43537817","0.0-3.0-1.160","propaganda","s","n","cog","word","S","exp","10"
"","null","html-keyboard-response","338","43538318","0.0-3.0-0.161","+","null","","","","","",""
"","162","html-keyboard-response","339","43538481","0.0-3.0-1.161","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","340","43538982","0.0-3.0-0.162","+","null","","","","","",""
"","170","html-keyboard-response","341","43539153","0.0-3.0-1.162","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","342","43539654","0.0-3.0-0.163","+","null","","","","","",""
"","210","html-keyboard-response","343","43539865","0.0-3.0-1.163","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","344","43540366","0.0-3.0-0.164","+","null","","","","","",""
"","138","html-keyboard-response","345","43540505","0.0-3.0-1.164","carro","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","346","43541006","0.0-3.0-0.165","+","null","","","","","",""
"","74","html-keyboard-response","347","43541081","0.0-3.0-1.165","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","348","43541583","0.0-3.0-0.166","+","null","","","","","",""
